,Global (|)
162,215.06141587553296
163,215.16652053646888
164,220.53618405547084
165,221.5229714961934
166,218.41033829718305
167,211.80535805651607
168,216.00087667219205
169,209.6953541591357
170,211.7936560963276
171,215.8863911595724
172,210.29378156042696
173,205.8907901102209
174,213.63979258148987
175,203.3536987719845
176,213.79598916365183
177,213.74673268134097
178,218.01267545663373
179,216.80619439028536
180,206.56044651632365
181,204.8240818843427
182,211.97149685028074
183,211.54885821907482
184,198.15352629778195
185,208.04033152139974
186,198.69489849108362
187,202.85635542074556
188,203.66580437036185
189,201.11795794330556
190,200.70968912174177
191,200.6620238856626
192,197.24571929729223
193,198.70484501247972
194,197.85259641069067
195,193.72210692214523
196,192.35194645179064
197,191.39039347552094
198,202.51336910324773
199,201.57350362211722
200,195.38254011478466
201,196.336608858625
202,198.09083028270265
203,192.5698566361464
204,200.19270183577737
205,192.3601496773116
206,192.7359306501489
207,187.20955552501684
208,182.43894264041393
209,194.2929712019749
210,190.6116597048983
211,184.79252436415737
212,194.9807465397648
213,186.66575770519836
214,188.26533535827073
215,178.48018303032222
216,184.15056919837036
217,184.78400601162855
218,182.63929967099855
219,174.71840655796552
220,184.07550498377702
221,186.61858985633128
222,184.22114776405016
223,183.3218536640859
224,186.60885239228313
225,180.43023721245456
226,177.46822970207035
227,178.4864122124926
228,169.46513136953834
229,177.1493488554956
230,171.92235420076096
231,182.09850633260282
232,174.54615409479575
233,174.66069351638984
234,173.6845666721458
235,169.50548388104687
236,174.29344000853706
237,172.1913140292897
238,170.12925745301354
239,170.98207805505592
240,171.82008472925565
241,179.8428669382811
242,180.61103250738904
243,170.149129964217
244,170.0925109681107
245,165.72325541054994
246,167.29921427169188
247,164.10350810174967
248,172.03024120645077
249,156.39847103319596
250,164.0081126799012
251,169.0761220355729
252,167.7623440622257
253,168.3805573760024
254,159.86050889268986
255,160.35903360884993
256,174.53806143843946
257,161.05838118689823
258,162.43928167232232
259,163.8426964836722
260,163.37683667368157
261,168.174597766078
262,159.73485274137366
263,154.9516180850813
264,161.19541257161688
265,153.93636808032676
266,159.13810511756535
267,159.10850827561666
268,148.8519128970889
269,156.90141872293376
270,158.76696678630964
271,168.90128234818087
272,156.2347632992155
273,153.57695673794066
274,155.9505933611293
275,150.7462888813079
276,145.16173177121377
277,157.6241798021043
278,147.03949063281536
279,149.15340814652362
280,151.5087351891557
281,147.26775970331988
282,151.87083490652097
283,136.2997473031604
284,146.22260775777372
285,142.13112756153416
286,146.29672140909034
287,147.12594652805615
288,145.7154042588376
289,157.50953218182744
290,146.74555838891663
291,154.60529992861098
292,147.92859664353355
293,155.42801967083946
294,139.92953763509018
295,138.11423613184172
296,150.99752105546634
297,137.57922476516347
298,144.52945814973253
299,143.31679655969032
300,140.2284939210427
301,141.41514727047056
302,144.65236276814613
303,136.5360562013841
304,138.78727682405332
305,138.48724221622822
306,143.6532753273497
307,139.46570218044724
