,Local (|)
117,274.8708465611943
118,273.53155467447397
119,269.15551544538425
120,271.2335009919212
121,264.66932249982506
122,265.3070809928674
123,261.9302375402033
124,267.4315569198443
125,261.7935947747836
126,262.60278563505864
127,256.7340697811066
128,262.88814015653185
129,266.57210402288916
130,266.80617295795025
131,263.8223184815402
132,261.1607048884928
133,261.0881464488183
134,256.1645064154423
135,261.48715720241813
136,255.5617070517065
137,264.19378951632547
138,256.66398942337634
139,263.24562706297263
140,260.006621335102
141,255.90068585779744
142,263.91412879948916
143,258.0957852731574
144,260.3437454672706
145,256.9007410869979
146,255.11507742378697
147,252.1493644263647
148,262.69547640511354
149,249.87596099841662
150,253.99953376794528
151,257.1225481889922
152,257.77179765908943
153,250.37917574541177
154,252.76153327352725
155,257.0220071244525
156,266.2173909304354
157,259.26635015105575
158,251.5485092162293
159,242.08262787722578
160,255.22770196736974
161,262.8519827991589
162,259.8649350581599
163,260.6007524127391
164,248.30784147314915
165,242.8055640991813
166,250.70564002347461
167,249.55180823702716
168,256.0788286312595
169,245.0000939759633
170,251.28617328392585
171,249.428007880129
172,247.70121002836282
173,260.12816638479273
174,249.75274432496386
175,249.7968523640451
176,244.67652839128024
177,247.8418167644422
178,245.27146311947473
179,245.91474509464146
180,242.46163181701817
181,245.86170714746245
182,242.7938763645154
183,241.14407154482666
184,245.30870956044035
185,247.38457794490756
186,235.03454843194444
187,243.08188903416547
188,248.07307944356833
189,238.00526469709388
190,248.8129266869754
191,253.92924025300212
192,242.75140519079105
193,244.809691169839
194,246.8307594913168
195,244.7520484920275
196,245.0704527996312
197,238.30126182683588
198,235.41354487289573
199,243.56482167871863
200,235.17445934574098
201,250.04704082954296
202,241.60010742967216
203,241.2042706708921
204,236.6738060107149
205,242.0666709700843
206,232.2204041194595
207,235.10857715853138
208,246.49891199336687
209,249.64786503479212
210,244.05594676713199
211,243.9088246997548
212,237.7523842602755
213,236.53398215529396
214,241.69998349639314
215,236.3790076355606
216,236.91480671241658
217,237.75449635588606
218,237.89182063958438
219,238.9148199765133
220,242.88319694525774
221,232.90587401788395
222,237.1681507284808
223,228.5251201389236
224,240.10969395111792
225,238.76322622935524
