,Global (|)
414,2240.418998727399
415,2220.917559827998
416,857.9767760212684
417,4996.882402312175
418,1616.669872941156
419,256.20199620955685
420,508.18136246422176
421,14792.655003745029
422,659.3498264904586
423,885.5910908148377
424,675.7903696340452
425,2318.974694434223
426,262.06527891921917
427,5559.168481888776
428,12366.232436201108
429,606.7599132213791
430,935.7332061463474
431,266.75561474900695
432,962.5660281205674
433,4045.1192097586013
434,794.5136142263852
435,655.8122977944776
436,1098.3686105896022
437,550.5621291055672
438,825.8478968394252
439,695.8002261288508
440,1743.4412860336718
441,1461.1345361819183
442,1130.9462084051409
443,1335.993752268321
444,2339.026118872861
445,926.5123786814247
446,12816.002776346157
447,154.53181681792992
448,421.9253232185029
449,500.79563698704777
450,322.3278891323115
451,6664.649695527063
452,1781.8940160243644
453,1136.7667685892313
454,3054.268465366605
455,588.7210997518089
456,662.5109903453776
457,203.15075686437336
458,1892.8084828794301
459,1018.4128701937844
460,630.6188712931873
461,1280.0364669475377
462,511.2354251582014
463,108.96810987911773
464,244.16559612864714
465,96.71384032544152
466,149.07827539136238
467,174.49205216134212
468,186.62348410225826
469,263.04452659752303
470,1673.390091672091
471,106.26610936150989
472,451.9322997259156
473,376.1840139244017
474,1030.1039363234358
475,101.02029195811573
476,367.10843664273114
477,174.64065093084366
478,132.24589973766518
479,82.62044160819349
480,1166.0434863727296
481,126.57640476466044
482,254.1752974446237
483,2154.456839514539
484,120.79483723062802
485,92.36338778628999
486,37.51035103006624
487,337.0372484555393
488,248.60404373761915
489,1045.0133095355466
490,5259.475422888014
491,411.25504886479484
492,164.2966655064063
493,3386.164703347188
494,744.2714055268954
495,230.44745763848448
496,64.83690782453164
497,1600.1649881743217
498,154.10849958671636
499,272.18328438285766
500,144.02251082201366
501,129.20616752528665
502,1685.208285325201
503,136.08041973204018
504,114.33482179644966
505,238.29550485954906
506,76.37224932581869
507,726.9696023828348
508,187.56273339716395
509,778.7629002564084
510,504.02801275391306
511,686.202496095195
512,648.6240009413216
513,293.37475416205876
514,5314.504499960536
515,173.3479465123914
516,71.64619889372298
517,181.90168576122156
518,80.68396203241699
519,197.26626168026274
520,195.1680305407308
521,255.50188146224386
522,205.27125414359938
523,124.08987182366869
524,184.28956250575496
525,312.6127479800703
526,69.44522976341014
527,412.59257537281184
528,193.64846924041763
529,57.786026489434185
530,35.73238460282442
531,177.50572362264586
532,100.2465979849635
533,60.875141242371534
534,132.47977942006378
535,85.78117707384162
536,623.8876717142875
537,584.9478366564543
538,495.3144959464819
539,205.39436293417594
540,65.87671450985556
541,76.18480930924694
542,178.64626522900093
543,27.13749165359112
544,61.310746194810676
545,377.3377178543364
546,38.62153485016433
547,84.28639204978981
548,207.9818435143392
549,138.69203316924674
550,101.34236354847506
551,48.539999072432735
552,28.993301609621458
553,23.659386959102505
554,164.97905453020627
555,224.5761675416867
556,102.16686315519144
557,171.64811968356622
558,76.918416453493
559,1251.3627478123278
560,355.92736842734314
561,209.9690224859203
562,636.7784882023624
563,364.0241523200926
564,73.40816614579012
565,81.81131952086398
566,31.122774240751603
567,25.640810204768503
568,59.329197255120064
569,17.51600081744898
570,545.6961708286484
571,120.61955427532506
572,481.546599480334
573,258.8153963941153
574,67.17158282544932
575,57.136792022658604
576,61.551819893948874
577,18.53382756580705
578,109.03994684036562
579,214.86535547256543
580,29.200647298722128
581,383.19694364982496
582,216.10810853645881
583,225.14934855954186
584,162.62971260671787
585,30.24294648595021
586,4497.186019163328
587,56.18105704765017
588,86.01258551742731
589,915.6544971335903
590,29.762258920317702
591,88.85075160579335
592,208.26081510098547
593,135.61259448445622
594,166.55678805977547
595,78.0600924675075
596,532.0183584351912
597,294.18104381209145
598,277.3886101398684
599,20.54005321150144
600,80.71984476820964
601,187.95304531961415
602,22.5316634896291
603,105.31408437972637
604,45.200319608136816
605,32.24637554132078
606,42.06393019622951
607,96.30776146274309
608,71.53380956698135
609,143.3176717928815
610,648.67254384604
611,234.32873139654333
612,154.88151152644534
613,38.61025383093992
614,109.25086383252625
615,189.866699256033
616,40.04918889402371
617,67.88508198532756
618,69.69680964418336
619,32.45044403180576
620,296.8650787242445
621,322.03932298811395
622,38.25508116229655
623,2218.598533283638
624,232.10222142492248
625,79.89251918340698
626,161.54057412633264
627,18.180850856111007
628,329.0905481776768
629,117.14479802256128
630,28.55906172801714
631,50.87523525447322
632,389.1188374755199
633,68.21141808814554
634,1152.4860738491313
635,68.78037948055714
636,715.6217932640743
637,50.50859604105376
638,386.93638850458586
639,86.54375456688051
640,2612.6714015069315
641,51.85739942322594
642,44.31355708050401
643,348.11650006836174
644,33.027028683941644
645,98.30577310249546
646,450.5751071569616
647,1196.3906287001685
648,677.8050497702988
649,372.98835964632667
650,77.79940188778889
651,88.4821626306595
652,62.02487079325287
653,38.32991884857721
654,30.371164332387693
655,3886.7325349601506
656,12.468720334991481
657,28.109732553425154
658,699.585181738837
659,33.020492550955225
660,23.08801311310407
661,315.077540867881
662,572.966974917784
663,276.81748765330127
664,46.11117371955662
665,39.56950463154093
666,86.6283824465503
667,28.730393932827234
668,85.02555154784807
669,47.20285514081601
670,13.695375830620032
671,47.662737971543194
672,43.81017249966824
673,122.08204868531212
674,16.732628232818342
675,11.188207858170644
676,773.2565070725865
677,8.655253088647791
678,201.95808622973314
679,1667.1604858087996
680,127.15321607172962
681,68.0886888916798
682,376.4216572619647
683,45.40384975162706
684,77.56759637453465
685,23.14337474143917
686,53.75616377364682
687,108.5907711738389
688,761.6713720629452
689,86.30240467750176
690,74.62624307880121
691,1283.8238446897924
692,62.27213708869523
693,115.54171092239766
694,78.11548675613857
695,24.34701685958655
696,74.08014682697797
697,120.52240565907785
698,102.73190668119385
699,38.222724188201845
700,2007.833687320952
701,125.73637524327538
702,15.083833164797623
703,46.28907885425669
704,206.4996537736148
705,93.22582397049185
706,1086.0917403009103
707,98.57414878175929
708,30.403522467502764
709,70.8676824495567
710,16.057171043342333
711,61.43252384405146
712,108.96996343454809
713,15.871225463018279
714,50.806562985476376
715,56.86210253575162
716,156.9750775277548
717,19.544724055262105
718,24.528486081565106
719,460.2851860371237
720,85.7295478241524
721,17.85235692409169
722,282.51590608941063
723,180.992443334391
724,58.39463106011669
725,79.6218897538787
726,151.86404168617165
727,29.66790910819445
728,58.981879882625925
729,72.27431323416367
730,33.03007935982909
731,30.871201244152058
732,38.280563088603
733,57.07128367771789
734,74.90336450996435
735,44.22287564518719
736,13.556925862922421
737,1593.9289591631796
738,2182.9777450061188
739,148.7304119373036
740,2142.3585465480787
741,38.39805788802696
742,40.61680887236236
743,117.65873961578147
744,35.39296136307187
745,14.131460002117139
746,38.16129633357691
747,11040.44560518621
748,200.15958999647506
749,186.4692924796744
750,85.40977717558141
751,2653.463324302657
752,304.19706421554446
753,107.07741430685427
754,117.16423712007231
755,1220.0172235947525
756,1106.768196266718
757,1291.0369024989732
758,661.23884845388
759,94.48300643886965
760,19.640949548287782
761,27.38649973170088
762,5285.828592725523
763,24.780686194334784
764,127.22379513538107
765,133.48076372220078
766,59.15459213803264
767,21.5763550551743
768,64.77401042882698
769,116.21544416078052
770,127.28816644853141
771,14.723828469510401
772,31.267973744252092
773,57.86969243305503
774,243.34217709604414
775,23.694961767529247
776,33.95330136401047
777,535.5132146537588
778,219.996131937586
779,30.56830081660377
780,71.27046008859121
781,39.40328225975601
782,142.2450492447611
783,168.5899900652178
784,782.61495533244
785,138.4275839168684
786,91.51903271940076
787,61.04915596124111
788,16.683489798312976
789,35.455908804686516
790,11.361065735078585
791,127.21509651928267
792,74.87773725291142
793,25.60470298175671
794,534.700737345901
795,16.458402221075712
796,44.367000998871326
797,22.72095845645038
798,57.528083722413974
799,34.100988736416554
800,57.061978382982765
801,28.589120383861996
802,207.46232533650746
803,40.873736232399224
804,904.2394013732733
805,20.361044093838114
806,17.38218451095698
807,477.92190519545096
808,15.543123613872845
809,15.502220833850634
810,87.13691959810147
811,138.16398365142248
812,72.11087945269936
813,131.62025086393973
814,110.55478803416669
815,33.66858934674766
816,25.01157669017266
817,28.96032907457254
818,22.856107185028495
819,169.77250663059158
820,242.16045839379828
821,25.488894680906096
822,75.81960140418929
823,42.773817556689956
824,24.62985903592018
825,30.764233553111325
826,1030.815477129403
827,331.0848630455292
828,15.204132970912253
829,74.53202297713166
830,43.770740005109076
831,518.8559612952942
832,48.54985309681023
833,40.40728525080025
834,40.44030754512657
835,27.174225635409076
836,52.58056346493434
837,45.359206285677345
838,20.654884697290942
839,63.627389304413356
840,631.8302078959664
841,82.82510783112653
842,105.78951173471268
843,77.06796162984855
844,17.374805659730768
845,585.452064115329
846,24.674966855788433
847,149.05424919151466
848,27.18610418520542
849,84.15081596881893
850,67.29102906614992
851,152.6134501655144
852,16.63151275318607
853,351.87060226356255
854,40.1453195551512
855,822.6669734644879
856,148.11850681896203
857,51.115906101178275
858,422.96689312800993
859,128.32749076508279
860,27.281577332139797
861,26.424557291616008
862,130.50256199792352
863,29.576996227655698
864,46.43511538510493
865,16.8724585811456
866,178.0752998392354
867,85.54609200051414
868,13.750637179266613
869,117.60103751193101
870,149.3726383110031
871,30.2222401547897
872,17.777633447453333
873,403.2373554060334
874,50.292183616289826
875,32.18584002374081
876,36.50894207751548
877,137.15927204158038
878,143.15276368586476
879,100.14625885740324
880,15.259498661148418
881,39.29278839879071
882,396.04969457861034
883,34.79940387033765
884,198.69286643458287
885,1351.451021869138
886,47.423521153862794
887,2058.415663519392
888,141.82519856615167
889,753.6973739220736
890,37.284028752133274
891,65.47266148888906
892,576.3059858683066
893,55.9033859982869
894,37.62957595661293
895,29.442769666017764
896,39.70110895642023
897,286.11782216910433
898,64.40374622078821
899,152.90841098177222
900,58.814854399747034
901,21.865293345822433
902,25.219887253309675
903,90.27314935956925
904,28.54391597301061
905,218.30336743549998
906,34.82594907480802
907,101.83379760646712
908,165.0606954448435
909,225.2629744691065
910,21.82779935964764
911,92.0793600809962
912,80.89893776247379
913,171.28762372557634
914,156.8843941253089
915,37.954745111809366
916,39.99526174569766
917,17.87813772784619
918,39.64345014577204
919,97.4497884485809
920,1469.0199548797568
921,15.430472029806984
922,132.63766503520878
923,149.29095099112266
924,41.65029769210848
925,290.84649515893545
926,167.2928011668268
927,1121.3742604065442
928,60.74604210133023
929,653.0278261360487
930,245.24493085358367
931,346.34307184219347
932,43.58157533857459
933,45.208437582965914
934,19.147234482060274
935,414.4544181111819
936,70.17573291695429
937,331.30456189397125
938,119.58602344263156
939,196.7373281672967
940,444.25899732597367
941,16.554432419316967
942,39.923443524647716
943,51.11811878323909
944,29.556889572566966
945,26.643550154336648
946,1130.5238191310364
947,70.15508339729429
948,252.17111878350264
949,2580.9442600843313
950,237.05098839113816
951,368.02618307500296
952,82.19975827936987
953,56.87254190006874
954,63.57944703578512
955,35.96775529241614
956,108.0372354304233
957,199.13271387308637
958,136.47333529880422
959,35.09001596282567
960,679.0132451362433
961,22.75266235851626
962,14.48086055914404
963,46.27648257392075
964,422.5997829719005
965,40.09953807135786
966,203.58762479600722
967,1201.5624795268686
968,309.39744830346956
969,28.41117120355638
970,494.81835687457607
971,70.5690961940523
972,40.951993354405985
973,38.645869479432136
974,7.413775626716341
975,53.37921249200156
976,130.44849281656101
977,113.74922205633708
978,76.79417802965953
979,32.98230545637829
980,182.45571724123096
981,1494.2671563111983
982,64.71120465218019
983,266.8947154567316
984,22.343053312989014
985,33.605018764652264
986,61.45076999779205
987,59.80840649631951
988,10.54317753767833
989,27.491869828190065
990,51.30240133423267
991,126.86011312479174
992,17.572135615458716
993,79.03379851280573
994,38.79408191203324
995,43.74394916336607
996,17.4527072164708
997,49.34408840116222
998,32.86057227637167
999,98.55130874411289
1000,38.287921784503894
1001,69.00916677966167
1002,54.63818788534297
1003,526.9352801038862
1004,79.45856632803634
1005,3273.899925256534
1006,1922.6017205112107
1007,45.13076661628412
1008,72.21682702132102
1009,503.23060233413236
1010,40.794416430320126
1011,23.78826183672828
1012,48.78472655669952
1013,41.43661797254955
1014,199.6256509582089
1015,24.701263016551028
1016,168.31092490342826
1017,65.60696251381756
1018,34.90226264052449
1019,30.928377620550357
1020,97.78246420441938
1021,1194.9015518124622
1022,29.42194210785406
1023,5772.08873426486
1024,6197.388140149267
1025,23.707274676538816
1026,372.95811143093977
1027,77.33440986678269
1028,219.65474060308495
1029,20.350461143409984
1030,36.81270969481045
1031,366.3404389038882
1032,25.417418136355423
1033,99.06943106736699
1034,24.686493442590233
1035,24.902954848017
1036,17.850069643275805
1037,1145.601054919561
1038,19.653360641352315
1039,578.4838795960022
1040,143.08432591120885
1041,848.5161458190746
1042,28.861265901712965
1043,22.629103716969187
1044,108.21429131154815
1045,20.88325774315997
1046,189.1789803508639
1047,112.70315642985351
1048,61.528427834457595
1049,97.78012958117459
1050,139.73673922576538
1051,24.80146796613982
1052,50.59948136653702
1053,35.58330511935862
1054,229.8325483688081
1055,57.613060723759695
1056,35.9929260005013
1057,34.02268068352525
1058,35.078635617887066
1059,29.208192314614212
1060,46.526594992080824
1061,4842.647339182455
