,Local (|)
293,234.95841949576845
294,237.25834857748407
295,225.92502846206088
296,220.6660721040762
297,224.3292376604318
298,219.45379115570904
299,232.88777355341077
300,221.53684499795025
301,230.39965134497857
302,230.42770068263508
303,226.05747272433314
304,223.64733042733081
305,213.57972958960033
306,234.6994947536359
307,221.09347947999245
308,225.30781977562913
309,207.15632156988505
310,220.38257144518914
311,227.2081096344667
312,212.1762049587563
313,212.86527904973667
314,250.10220926722832
315,218.96554002980727
316,219.3365190601724
317,222.20613442413253
318,226.3642047707246
319,222.39094872860915
320,224.97979273005097
321,219.68549300399727
322,217.50714335235233
323,225.79377108678753
324,235.46704686705598
325,221.79262929577533
326,205.07255806715872
327,210.18472032674907
328,219.28886596803284
329,218.7274635017024
330,225.55929476967407
331,229.25954119388024
332,224.69814324029747
333,234.2559497382493
334,221.11819226529317
335,205.59719164946264
336,212.48739956800014
337,212.71797989195093
338,216.76863690555925
339,225.05562812167
340,226.13684348347513
341,231.95884868721765
342,199.78306660080634
343,225.1007133046168
344,206.9009134070569
345,220.78124006422942
346,222.8507277799254
347,206.14289981959783
348,239.97488328628444
349,225.53706936781106
350,224.08444236257915
351,210.53702596212895
352,228.2328424249756
353,231.45196253147023
354,211.0852424985798
355,216.24783203360838
356,228.10593899996186
357,204.23541345495113
358,211.8841327742747
359,200.94850491255713
360,212.36854765201812
361,225.3170362137061
362,215.8658010723176
363,222.28004838840704
364,214.73808983111638
365,217.08495442145744
366,208.47355104548876
367,220.32764033703452
368,212.2933174068535
369,204.60112022436172
370,200.37454726647442
371,210.17481028527294
372,218.12832635166598
373,225.8632054963024
374,220.9696208066114
375,205.32684913289495
376,215.65621529547644
377,218.00234000895028
378,220.14621970494127
379,207.05150015608945
380,219.42968917464742
381,216.19280188007642
382,207.97243494204633
383,208.9147983237658
384,208.74795008162204
385,209.73838011332083
386,195.41426329625236
387,219.23386906200128
388,218.42379952899117
389,217.7369908448051
390,222.51339866265994
391,233.07221533375534
392,215.26400533942456
393,230.08908367973535
394,212.97041480579065
395,208.18463579506368
396,216.86498533432444
397,206.99775256820107
398,210.2909780875606
399,214.73325808125765
400,195.78024966692612
401,217.38162084725204
402,240.6037077845212
403,196.9162587867671
404,222.6794145300579
405,213.96456562800222
406,216.56464173729563
407,212.2023310542
408,208.49338361017956
409,201.08939566591405
410,213.7402117546064
411,223.08142879661446
412,202.57446585602167
413,213.48714637621578
414,215.35987731371497
415,220.19862393514472
416,200.48335249566787
417,226.55728587757378
418,211.7138421997888
419,212.83860004775258
420,216.41753867236037
421,216.2791523752934
422,211.65875488661737
423,220.94777088511222
424,204.69669347612967
425,210.64147144779102
426,227.79864131222638
427,211.7060838494513
428,201.6239343464996
429,212.82332186159556
430,208.16402034286887
431,206.88618817538804
432,216.74923657553563
433,226.41056088048273
434,211.79619780859298
435,205.0613460691281
436,221.49721927346093
437,221.41905474577052
