,Global (|)
0,40.547036761199486
1,39.54978710151184
2,38.90436264749183
3,38.11245326103572
4,38.27633355579707
5,38.148851187644695
6,37.37013784098768
7,37.47078565496824
8,36.89078267677185
9,37.63368982852134
10,37.1038273924046
11,36.66047413778457
12,37.061266308469946
13,36.85031190916
14,35.93627803770583
15,36.35363284916618
16,35.729311501115085
17,36.14521012519838
18,35.55419074944235
19,34.995751830956124
20,35.43487313164176
21,35.2570363637739
22,34.6220117712693
23,34.5338595673147
24,35.49382662109085
25,35.17489496026792
26,34.48987986075209
27,33.830826531466194
28,33.41855909982276
29,34.01061032589616
30,33.45861288259476
31,33.39229536222233
32,32.62435738376166
33,33.40664883122382
34,32.947027850374745
35,32.09606884712126
36,33.24206224093767
37,32.45846163138424
38,33.09859757334192
39,32.85576919371921
40,31.859552584886202
41,32.19746503232657
42,32.18045424260811
43,31.969491860285693
44,32.48609787377747
45,31.407959071531344
46,31.52198450114697
47,31.234631646570094
48,31.602855582169376
49,31.01780719960006
50,30.67791824236335
51,30.87904423389678
52,30.368068644363113
53,30.002729481432503
54,31.164489547497084
55,30.523911910886543
56,30.56312108768838
57,30.80598545685522
58,30.554734009779477
59,30.467547688662233
60,29.719159054798222
61,29.233384011452646
62,29.76235832441087
63,29.804235204176038
64,29.897255031613685
65,28.96484492101621
66,29.536699541879216
67,29.074565533221346
68,29.327050317981207
69,28.61149124978664
70,28.17178673083611
71,28.762188192350614
72,29.04426248625071
73,28.673303090236974
74,28.459054617118966
75,28.672223153236985
76,27.94175729263959
77,28.236788140976746
78,28.88749230833439
79,28.55147691577269
80,27.720058360887258
81,28.257788883243084
82,27.563669392862522
83,27.26189982787592
84,27.388047460745405
85,27.42538942848469
86,26.768247922674142
87,26.021044055524747
88,27.513764432319412
89,27.248221123029538
90,26.860763964520654
91,27.160039651690692
92,26.694067898357787
93,26.850671021182816
94,26.616708020847266
95,26.728315629669112
96,26.17786126419509
97,26.635238461477584
98,25.79534487959484
99,26.370051933493976
100,26.15671070515697
101,26.25179147171665
102,26.28010811438954
103,25.27450716732046
104,25.360374866252133
105,26.04121146260353
106,25.635383947488897
107,25.46136759616352
108,25.048180615915754
109,25.712699159816243
110,24.58526633414573
111,24.4654036439586
112,24.434736788222796
113,25.287768781030348
114,24.59656366315538
115,24.85394989075867
116,24.87688768349866
117,24.08561259742068
118,23.906043238888756
119,24.164674393837334
120,24.300622319617126
121,24.90325537759542
122,24.210202285289764
123,24.057423386091624
124,24.71070324123133
125,24.01147121133586
126,24.146768762985566
127,23.914897266068614
128,24.411576933575326
129,23.61791896701822
130,23.988542900952158
131,23.808022597356832
132,23.703386812541613
133,23.583503137803696
134,24.336314995805264
135,23.86281675700169
136,23.619896826323437
137,23.435606467002764
138,23.236681547652736
139,23.444465368048856
140,23.88644102771119
141,23.14790692938485
142,22.529646389897167
143,23.299235067245462
144,23.168958762722173
145,23.27539523190529
146,23.048121115573764
147,21.932119402078847
148,23.290983342750845
149,23.236607314627207
150,23.168561791688905
151,23.386932289937626
152,22.629167028449753
153,22.177620821965867
154,22.01418477098291
155,22.030559120629153
156,21.94709378191697
157,22.41506016766747
158,22.21774546336971
159,21.758345357800035
160,22.077841996520466
161,21.855887136624716
162,22.066213524933794
163,20.900497669918668
164,21.873989009318443
165,20.76206268323686
166,21.959653475338957
167,21.57289206390059
168,21.19250461749517
169,22.119261421863772
170,22.291979618965662
171,21.617160230993292
172,21.340557973973464
173,21.317082558845133
174,21.09774517349323
175,22.12909779934134
176,21.174610031539373
177,20.989130064213988
178,20.56652583862493
179,21.401197072462804
180,21.670753007177346
181,21.830185283972877
182,20.57261756957709
183,20.830150500984278
184,21.328282029513996
185,20.493472357076143
186,21.356991289288278
187,19.767817713526203
188,19.72557342259983
189,20.4205483418188
190,20.680934955814603
191,19.283721150315284
192,19.9548149505895
193,20.160007859711502
194,19.404710519392587
195,19.729042725171574
196,20.21873786780113
197,19.584540313014873
198,19.09974133737461
199,19.819641907754868
200,19.941517762909253
201,19.291800319854953
202,19.96724313823414
203,19.7474105899319
204,18.46204447167427
205,19.40489877524343
206,19.608993931820272
207,17.99838824055293
208,19.100582678381876
209,18.795273546204314
210,18.78565264374454
211,20.102634168317124
212,18.245501412305753
213,17.915100943541784
214,19.086581911713058
215,17.95266329460656
216,18.714406698410052
217,18.10104454485617
218,17.70990430869045
219,18.51114262152812
220,18.94452711311648
221,18.957428384706798
222,17.035383059333785
223,17.81570239140659
224,17.33600496862655
225,18.47940217081978
226,17.568069913445797
227,18.31064298908404
228,17.581366809916787
229,17.041818095305498
230,17.9502990704867
231,18.06462710114432
232,16.819272178379503
233,17.603195297823977
234,17.11275179378014
235,16.80230451010823
236,17.637431610627218
237,17.588561798459168
238,17.162278997013875
239,17.016886859061124
240,17.322893738557543
241,17.434243010471285
242,16.917790691230103
243,17.653459899309112
244,16.30045222770859
245,16.345113468763227
246,15.884982246713077
247,16.156906405855697
248,17.388760805190195
249,16.79974059670601
250,15.362561517629224
251,15.908830417038688
252,16.445605197711895
253,16.134825753817697
254,16.790247798071675
255,16.53951535544424
256,16.40744589979827
257,15.41314455266578
258,15.967132551774363
259,15.77594398753162
260,16.3143585146739
261,15.793391412141556
262,15.652526007021958
263,16.405107843614747
264,15.172058004635778
265,15.013182934571898
266,15.753883691951593
267,15.609828265243932
268,15.337399365874226
269,15.281324318363334
270,15.340545148629959
271,14.855183286314228
272,15.12589284791191
273,15.57076442495001
274,14.792028364377508
275,15.942801917278087
276,15.24818058708498
277,15.798571285463616
278,15.342449748451113
279,14.703624039988991
280,14.667333309194843
281,14.395386492768326
282,15.77478864065766
283,15.065991277721842
284,14.435692924531818
285,14.586409699679523
286,14.513179915462597
287,15.434283848590571
288,14.17909336535797
289,14.861900794746694
290,15.434046372413063
291,14.079900212518453
292,14.803173419651683
293,14.557444260475501
294,15.13261232616125
295,14.598520199725467
296,14.34309973041886
297,14.035150724302918
298,13.876615461151625
299,12.983099142733325
300,14.976271427258506
301,13.557940988430863
302,13.596383076412138
303,14.006010854407137
304,14.027054430666153
305,14.329406797026277
306,14.368437895925238
307,13.657798981264019
308,13.217949182091957
309,13.252613879856986
310,13.955236422159087
311,13.287327517511311
312,12.646818816914708
313,13.277973058762322
314,13.119357075340753
315,13.016268498671659
316,14.132863830955852
317,12.921471490267459
318,12.786754974175397
319,13.878408232262869
320,12.623283674115143
321,12.97107213505589
322,11.814815581945307
323,12.368711446717496
324,13.661761082065201
325,13.18550718079277
326,13.12409301661421
327,13.44402708474243
328,12.623338102131742
329,11.968794988373363
330,12.696914295785184
331,12.335635529862394
332,12.37108224785724
333,12.294651145547268
334,13.096226862694385
335,12.064073838411856
336,12.299260611144867
337,13.068165719444314
338,13.629268641672283
339,11.65216402449812
340,12.597947821985786
341,13.378044051682622
342,12.099584856367898
343,11.61987521100962
344,11.419156732460944
345,12.047835858621909
346,12.096584223316631
347,11.858588668334685
348,12.500073027244506
349,12.166694584890895
350,11.288628108932919
351,11.79426743921932
352,12.240751880368562
353,11.601468760254617
354,11.779444769352025
355,12.115524555241898
356,12.27736768264081
357,12.365309054962447
358,12.35649035910845
359,11.955089049298424
360,11.528070953326027
361,11.939545461277959
362,11.03610143802319
363,12.189953775011018
364,11.724910262945473
365,11.940888617839779
366,11.658846086824953
367,10.993769048449236
368,11.25566104679823
369,11.009027261083519
370,9.519854172323837
371,11.393876911510755
372,10.462595995357674
373,10.877090628093017
374,11.337468814800367
375,11.644325368619297
376,10.655892308922654
377,10.034978148513053
378,11.329401676606416
379,11.029825643540505
380,11.723989092207763
381,11.038755737162337
382,11.29208209264187
383,11.441007326678744
384,11.427605959050144
385,11.059048865825337
386,10.22221138444091
387,11.334888010875513
388,10.237532831170808
389,10.629289594409466
390,10.725830968462677
391,11.123196093152385
392,11.062838038297388
393,10.186125985504907
394,10.190995413878293
395,10.997174604994347
396,10.653383956217649
397,9.835692846714881
398,9.391939938268598
399,10.366364505746763
400,10.221174824057165
401,10.876398056803087
402,10.452618361259683
403,10.216113987410994
404,10.057750998742579
405,9.852325055954541
406,9.338778740691502
407,11.454523643050447
408,10.224240189489624
409,10.25256790053361
410,10.295015233110197
411,9.502760585164694
412,9.873160794118082
413,9.90282302626554
414,9.961681350561355
415,9.493786570200143
416,10.74538436024047
417,9.108827577723186
418,9.558225520730597
419,10.208586927025896
420,9.762288590802179
421,9.42757711983851
422,9.386243038450939
423,9.599572924225356
424,9.086542696804408
425,10.179672388647285
426,10.649837424201452
427,9.296016946003597
428,8.820506230406343
429,9.772481518416843
430,10.219112617450078
431,9.364693957329594
432,9.954955874834862
433,9.623803172045644
434,9.620379776670918
435,8.923304699678745
436,9.311440622775827
437,9.38921811797411
