,Global (+)
500,43.454054939240955
501,42.719072903673464
502,42.16432769328379
503,45.326850870016955
504,47.39719016575058
505,44.47152101012664
506,45.52533315573722
507,36.653371993367045
508,48.03257368055457
509,43.96752955348321
510,41.25834533310276
511,38.55930747054516
512,44.21538051151781
513,44.89036889315946
514,42.56273218587761
515,46.06300182915288
516,42.58051032018103
517,44.20002291757538
518,48.285984358853305
519,43.257682419785006
520,40.94769293037337
521,42.8188984012022
522,46.30579791074135
523,42.369779419544926
524,45.72295320018036
525,41.84546765523329
526,43.42654108600822
527,40.48899655497761
528,42.21682635563967
529,40.47681591400848
530,38.14474284285538
531,42.242506661748095
532,41.08346984767037
533,36.527732136474015
534,42.75206528083761
535,43.348524338483834
536,50.12981539794924
537,44.71974415422981
538,45.092243661571516
539,39.64798198027379
540,44.15580735831383
541,42.798497767515315
542,40.85283888090627
543,46.10417301401432
544,43.19890527755035
545,45.364236608859365
546,42.6544294217827
547,49.14494361445822
548,42.25919069049742
549,44.19258496072689
550,43.50691446846746
551,39.91946844837292
552,42.934897937075874
553,44.72631629461235
554,38.1853915528716
555,46.342205195195184
556,41.174330339827975
557,43.6459030037453
558,37.8997279540924
559,41.57808259917517
560,48.02984197552043
561,40.96591549125806
562,44.21838256199439
563,40.21407726013589
564,44.129859402815654
565,45.74855979493867
566,43.982803835067315
567,37.84876736595395
568,44.65971138045663
569,45.797077953734814
570,40.818021173459876
571,41.7692807842031
572,41.925300379635296
573,42.21266605125835
574,43.33364087810615
575,44.494783485779536
576,41.48102883842812
577,41.15497326117246
578,42.63353400444315
579,43.26143007320203
580,44.10951365288164
581,41.86869802047317
582,40.44355202655722
583,37.7022961440054
584,40.83562945542884
585,42.43926413309771
586,47.329872491359545
587,39.81136616462644
588,45.97765681855839
589,45.723753709009934
590,45.35958435612336
591,42.99791921270317
592,43.495170231323314
593,40.46547177221534
594,41.263148317731925
595,39.89746393623987
596,38.96662530574332
597,39.33621611839336
598,47.95128879955605
599,45.52487346577934
600,38.48367218853108
601,42.40073461735115
602,39.347269048298344
603,42.49356914327716
604,42.39237355142168
605,42.53168560955711
606,40.33315076359227
607,42.32493379304397
608,45.92349946757938
609,39.014752922737166
610,40.02203326634017
611,45.410343926870986
612,40.65223607719046
613,46.43828415269222
614,39.24856961155863
615,40.994391607071215
616,42.991030000563626
617,45.94418161870746
618,40.91614938862892
619,43.24364679187083
620,38.634435443282
621,43.93722732884755
622,47.70224526815279
623,40.80582319743176
624,37.96070135861052
625,44.21301943540429
626,44.806302286479664
627,40.748088496869755
628,44.2709988540342
629,41.31773218598209
630,39.90268382415762
631,41.58717940244956
632,43.8582277560202
633,42.82597634305812
634,40.11786627623004
635,40.04188414895637
636,40.63244309440544
637,40.456848382359304
638,39.51702229097657
639,36.291188431927296
640,46.94683238606766
641,39.46078340146076
642,50.02724121787392
643,44.069076350942865
644,40.82293881133984
645,41.876414515521375
646,44.87404500611437
647,44.21437719713815
648,40.82388671469564
649,44.212779453358074
650,43.009625925352694
651,40.21115766237094
652,40.50638788151659
653,42.89951169734881
654,41.96897558753172
655,40.36891063683929
656,42.05384083622367
657,43.95787617404077
658,41.83961459870227
659,41.432470445275236
660,40.011194343656726
661,42.92791884158611
662,42.28546385070209
663,44.49301776607639
664,38.2833058848178
665,44.2629048435178
666,38.03717749801777
667,46.20031728388263
668,39.600705466627566
669,38.21165395262789
670,46.54780239611085
671,45.35558666475817
672,40.240319621607384
673,44.47188316775407
674,42.002173390760355
675,44.16642324831887
676,40.19559617674685
677,40.04572783665242
678,43.31213988840851
679,41.41182738715329
680,40.68436906480683
681,44.17515103266178
682,39.10809153945403
683,43.82101339326433
684,39.99182734886925
685,41.69015367963691
686,46.1213064024436
687,37.633410942605316
688,39.50705296341335
689,44.128562822252256
690,44.46085185577072
691,45.33021404884384
692,40.50814508839899
693,45.268017547277054
694,39.89620693992512
695,48.129383558092776
696,40.67038840921243
697,48.67626904518211
698,45.73843553122357
699,40.200885377779244
700,44.346526208269474
701,43.243812688563224
702,43.75301954288819
703,44.40266381219602
704,39.163199425332806
705,45.638575190929785
706,40.080320140112626
707,43.395879074112266
708,39.54315632536368
709,40.137978376150905
710,46.288604191119354
711,36.202658180291365
712,42.65902294608359
713,39.91052744598853
714,45.74990676105578
715,39.39075098652805
716,40.31633588932459
717,43.19408904061926
718,41.30838923412616
719,43.81042215156499
720,43.33233477433573
721,38.7863021149987
722,36.60774470746702
723,43.34199643478732
724,41.03087362627236
725,40.496542911178395
726,41.78563013085432
727,37.6920719151255
728,42.612884248600466
729,40.51127123858557
730,41.845664136927965
731,46.07110686982644
732,43.298626426793106
733,41.12747982623641
734,35.73111175268361
735,40.821692980241146
736,38.34800715966621
737,44.75918128191428
738,41.270498782311044
739,42.85017777091927
740,48.83329125414662
741,43.6947715472673
742,45.80277812336927
743,40.92334084034964
744,43.36170311222352
745,41.36721648635741
746,44.00772357086606
747,40.510514005335494
748,38.88118321785925
749,44.762282026118996
750,38.71906451608681
751,43.27986103650888
752,42.40387872931932
753,35.40853594542979
754,44.23233732800406
755,39.74996320490519
756,43.30670230611801
757,39.10311045362095
758,44.91904445954232
759,46.814432564073705
760,43.03261906243961
761,41.96024803570748
762,36.68595359188761
763,44.5829831647171
764,42.109985910774284
765,43.30538400980279
766,41.10281704429761
767,39.682307871437025
768,45.04735260491265
769,43.21453741427761
770,43.722800214357655
771,38.06215239234326
772,40.692311552767755
773,43.629169661563864
774,39.96803542949652
775,40.8481057489239
776,42.060341573109696
777,38.04947093600662
778,41.967735069639794
779,45.50216008892803
780,40.819672362136956
781,39.818800638345266
782,39.07544167847616
783,40.6011866498099
784,40.67344751770858
785,47.95602487192156
786,36.5419782751773
787,45.80431206182052
788,38.87072629905192
789,37.446999338981776
790,42.08507191085465
791,38.53387475845586
792,42.55208337497469
793,47.41381629235544
794,41.00314009622914
795,40.89902820295091
796,41.4907273519356
797,41.36533213624713
798,43.228536289685714
799,36.92467488325937
800,37.625579426692575
801,36.52087638399142
802,38.33211923922777
803,38.11616157933192
804,45.214783246693365
805,39.6172771897599
806,39.58713320152819
807,36.85824119904627
808,44.925233263351664
809,42.41918163820571
810,41.555529962877806
811,43.49862521929216
812,41.5280515045047
813,41.884876137872325
814,43.133232981470854
815,41.293492208189534
816,42.620045433001735
817,39.599972256663186
818,36.63176555193311
819,38.75111098669954
820,41.5777273851956
821,42.29168490760124
822,39.88450272074802
823,40.84534416274566
824,40.574428611176465
825,45.02957216885722
826,42.588302542188806
827,40.588724246246564
828,36.39871408119344
829,37.134540921015585
830,37.800788226421254
831,37.83389022575906
