,Local (+)
512,214.6293072408106
513,222.76833525636025
514,212.1115473957267
515,204.73401350586337
516,202.79050575206685
517,180.74205242513997
518,201.87530860476835
519,220.4984559840901
520,211.21934219220498
521,192.62477166980364
522,213.0155699493478
523,213.55186557612285
524,197.0720082921773
525,193.33654191362925
526,219.97488319162025
527,206.92749549243015
528,207.26967182475886
529,204.19394812537357
530,209.62840417117857
531,196.82800317212335
532,209.83409619289526
533,216.02049934551812
534,205.64358360360944
535,228.77190711818656
536,190.9689831502966
537,204.6827195713106
538,201.47810998314876
539,208.65898475136376
540,193.4391715378496
541,204.34110506423792
542,215.39878384170024
543,201.20570677270942
544,208.0889138835228
545,190.04092989273894
546,209.38701311296074
547,193.53858987043208
548,226.08488188700883
549,214.89766087593426
550,221.98961177307345
551,217.7718303404277
552,194.7260097190224
553,220.35240435028115
554,201.0370349065844
555,215.58528177094513
556,176.44869150911654
557,218.1192195703992
558,195.0212649004531
559,200.58098020126172
560,218.49466902166424
561,217.89939618293818
562,204.6858390849382
563,204.98272509804517
564,226.85137836836432
565,219.2623642277947
566,202.84724125757282
567,223.7978130720993
568,215.7537008032063
569,205.73546444414342
570,201.19568575645297
571,213.34428566208166
572,217.1965143878046
573,216.35448889149936
574,204.7651594041285
575,209.37605666181736
576,231.84777344476538
577,219.10317315644446
578,213.57023499325388
579,204.64156566191346
580,186.9030956376757
581,189.7311524066511
582,211.42191825750075
583,207.26850666994326
584,201.41872543452573
585,230.3195225560112
586,214.91243754494482
587,217.62017108913403
588,199.9733131217919
589,221.3093215099946
590,236.6141612484331
591,208.07462811969347
592,218.86462829503378
593,196.51130116176688
594,227.10907361846512
595,223.4842136893192
596,224.20054630472757
597,212.52836292549117
598,207.2516341101961
599,193.06737823891424
600,249.3452190427804
601,208.51290917874297
602,190.59038802734597
603,223.3977371341545
604,220.0403017937556
605,210.44929978070502
606,219.63410855954592
607,218.1732308097457
608,205.66095316585717
609,225.30275387318054
610,223.54840139072456
611,211.48266029183694
612,211.42170352814807
613,230.80855725649172
614,222.69004893629256
615,209.25384745533722
616,200.2838231527389
617,201.35605120172715
618,203.88133573523777
619,213.03585100719923
620,193.3981651746095
621,218.19216248233013
622,225.59059016824895
623,231.7125264414424
624,190.8200085624857
625,211.93115730753502
626,228.69796021689183
627,240.6045528319424
628,223.47033934237297
629,207.2788388903976
630,214.39057517262887
631,206.08549333156904
632,192.37121446678063
633,189.65836424101906
634,202.04486313449402
635,232.97498268194684
636,215.2945187296907
637,213.09923494435043
638,216.7948812370449
639,191.09382187190107
640,224.1088494574391
641,221.61215516488056
642,245.31356539025225
643,211.00106497136053
644,229.85995904164687
645,241.16610076290496
646,210.84032563223172
647,212.38389664567967
648,225.8243383191587
649,201.74490337481018
650,212.27037946474837
651,225.65180850506883
652,222.64693890574677
653,212.7546712253593
654,213.70945673748602
655,226.84051738285766
656,210.4026298572014
657,210.8859033357145
658,206.9751644573142
659,226.7343419792455
660,225.0658652130161
661,226.96656728132194
662,234.69740935374307
663,231.00595167553791
664,219.8139852466363
665,211.26713747257995
666,205.5056047091456
667,225.3146678466847
668,237.81636920602782
669,229.33558584542197
670,207.97790748119544
671,234.8082042254557
672,220.5198893644127
673,209.85592665538042
674,247.08178206305084
675,225.735718235962
676,232.18040550065297
677,233.16274051788244
678,215.83497857401713
679,214.34656701760593
680,227.93990457727617
681,224.75321194087473
682,235.27248923655756
683,241.49844985457506
684,218.13576717772898
685,233.4327427827889
686,243.7915193823759
687,201.34610848265964
688,214.7156939107608
689,228.90165980972282
690,243.23550093086027
691,205.2697550007851
692,229.18501087327581
693,240.9480187444191
694,242.39565671229562
695,229.99794068438487
696,211.01430932535504
697,221.91627581786577
698,209.9497226028753
699,226.11421606459268
700,233.20040871657253
701,221.94565989468566
702,233.59935420169901
703,233.9682042054531
704,236.63807475356657
705,248.40535602115804
706,249.65101099905053
707,237.62651957702016
708,233.24873882119545
709,205.06961801484638
710,227.52798054749306
711,213.9330710934782
712,220.94193446171641
713,241.03557887749616
714,218.50109021498108
715,237.98628021251923
716,239.20694128579737
717,234.51670641502164
718,230.1298760193774
719,235.40308558238124
720,225.00946140018945
721,229.2420531088111
722,227.89184170742783
723,212.0914582584381
724,222.66172903472958
725,232.84112879908926
726,198.87448644245848
727,222.64502520698804
728,243.5202793179152
729,239.89124791278576
730,219.7603273429393
731,246.60605651132124
732,232.55724675808864
733,222.04313386919173
734,227.66739987564006
735,210.6422165513337
736,227.59324688467163
737,238.71284442090138
738,234.8405183928545
739,247.56179262457982
740,226.6054966727323
741,245.62612655715566
742,245.59116897624892
743,217.65438751680202
744,233.54598721731
745,240.06499247794477
746,218.56661683152967
747,226.02062054030688
748,231.24989822298687
749,208.37103371022397
750,242.2943118863902
751,215.1347764719882
752,224.96037023479587
753,237.69060514861482
754,223.59705546604857
755,229.55676156062563
756,229.04964246433465
757,214.64981183627862
758,231.59632350099102
759,229.61824360473514
760,211.77969353197733
761,248.2930891505733
762,223.49901880940516
763,255.7762165931777
764,246.72380736345178
765,226.42500314300696
766,241.1349078252934
767,217.62829616314997
768,246.68160186520242
769,230.56570891664762
770,232.0546858760036
771,227.20373687920747
772,223.2992478174432
773,225.0111460721279
774,220.70084691749733
775,230.15929074142267
776,229.81100391077905
777,215.73309224217456
778,209.3442552735938
779,226.5776847401027
780,233.6483438594872
781,231.5335859116878
782,220.38761191444064
783,229.55119223350707
784,221.99806354300748
785,217.47704096121274
786,215.18291692651206
787,247.0851086483829
788,249.8425587287237
789,236.43894281547333
790,239.32777561500765
791,246.76986581208556
792,218.90831093456273
793,227.19434730281034
794,233.33790516813175
795,222.7546003618957
796,230.29650079904698
797,230.87427760535067
798,251.35501115436364
799,241.07651158120856
800,230.11076498511028
801,237.48707015283736
802,231.38581732743563
803,243.6920283911129
804,241.87892652488335
805,248.58985617369763
806,235.51067893715663
807,230.11486481231756
808,247.1293984480669
809,253.7306765097336
810,240.0607969995466
811,230.04172007606658
812,226.61086359058467
813,235.64120783566875
814,258.01528294095976
815,231.79501278113023
816,233.6985857995655
817,248.08214782656736
818,231.3987944384784
819,251.03187455842652
820,241.4811379777375
821,230.6092487390954
822,244.59760917447107
823,236.66253670107906
824,237.75422309757184
825,244.22706929241983
826,273.58785564859744
827,228.11413989075393
828,223.30548743077262
829,253.6363842347911
830,224.25501192214108
831,233.23971724603152
832,241.8055994039464
833,240.77465547297106
834,249.6774636043365
835,235.82583446667581
836,248.84411058887343
837,243.80135062027912
838,246.42373500109173
839,250.10536518983048
840,249.9149282831587
841,246.90716704962665
842,247.55724762876778
843,230.5775322724448
844,233.76269656152897
845,246.32714195594932
846,260.2650947152297
847,236.83975926726302
848,221.99356678027684
849,245.10307185437483
850,250.58878771887836
851,262.5755162813627
852,247.16203653378525
853,239.62595678926374
854,238.0252156814878
855,242.40050442257484
856,246.41161593297514
857,262.2794583012237
858,242.79964134918586
859,246.20739404157823
860,241.5355116052777
861,250.21913974186768
862,250.83341055801478
863,223.45236936862224
864,251.24360447398328
865,224.4282104564932
866,253.8554142220671
867,227.86489824272132
868,242.93496945676588
869,232.7572683995931
870,247.56501787858065
871,227.18111197851496
872,259.0859921402945
873,250.83191234531466
874,249.58706605880135
875,234.05715508979767
876,246.54589073203783
877,245.55048187122145
878,238.61892975184102
879,231.3525302223425
880,237.4787986601909
881,241.25665552480191
882,246.82839552752296
883,244.72593536272717
884,235.06351330422584
885,252.14290441393337
886,235.05058365352767
887,259.9103300772931
888,249.4392650715176
889,247.514688161585
890,244.41972331957015
891,257.10132805717694
892,234.93214317548663
893,225.49578464294225
894,240.5772968954297
895,241.6400085936123
896,246.9504682837256
897,239.15806735255342
898,254.8759008002655
899,228.06967591154918
900,232.5566459457631
901,241.15996700011172
902,247.74580462858668
903,248.8651942413253
904,243.5707959911573
905,246.9305577923511
906,237.0381361534818
907,263.011374790819
908,250.44881641622598
909,252.40401541314816
910,261.3098701494909
911,236.97779743948365
912,246.6238692436061
913,255.27725571649822
914,243.02082098217653
915,243.77226884657804
