,Global (+)
4185,282.5444278616964
4186,24.567892414054388
4187,11.946648105731082
4188,2381.3137785810795
4189,18.57222128013511
4190,164.43215155648943
4191,49.904341853045615
4192,103.46465153089338
4193,62.45679287271472
4194,55.31214473884244
4195,44.694465775615626
4196,284.6217918567519
4197,10.604862724990198
4198,33.62083020885198
4199,11.435347303612609
4200,13.876063080414754
4201,14.136758804564696
4202,158.2800829888171
4203,125.18515851365456
4204,82.51937556324843
4205,93.5523640917661
4206,27.561579972789914
4207,23.119055576887614
4208,36.76426064666126
4209,17.325684675033443
4210,177.56719276745457
4211,526.4479782750627
4212,30.029263807754646
4213,16.89798642412774
4214,29.127661440223743
4215,35.157807543007394
4216,19.15681672772567
4217,74.36738444416126
4218,36.09996456703223
4219,76.4083500473492
4220,21.14142412750804
4221,40.42789316700314
4222,195.52820716538912
4223,24.908578397528746
4224,18.375488157845787
4225,16.90902195511002
4226,11.018062409180134
4227,92.5081914784309
4228,99.5600130362775
4229,71.85857629580295
4230,16.36128689418829
4231,54.55245278827462
4232,141.78443174571254
4233,8.76255966802178
4234,26.297205099166668
4235,9.077578849842771
4236,88.49735699225444
4237,31.726170297025234
4238,32.79718102652281
4239,24.95698379268504
4240,708.3468764715575
4241,50.156286874408124
4242,15.18495199584588
4243,10.98830964052779
4244,12.407597216206094
4245,72.3014056879888
4246,19.618375968760944
4247,36.84225449987867
4248,73.82344897707743
4249,8.701208198756877
4250,49.19045523999799
4251,69.2486103793414
4252,15.348532048669464
4253,30.614626644621932
4254,35.51279392768919
4255,20.785580519893816
4256,64.58731251108384
4257,129.303414292669
4258,774.5016806001755
4259,35.645314024417004
4260,6.807691205910854
4261,363.50339053821745
4262,14.661685194282637
4263,17.59865016556073
4264,2266.859747127535
4265,42.28945506436072
4266,132.15659408797217
4267,28.952596001198046
4268,52.60548054881761
4269,3883.7177531119387
4270,121.86160247481183
4271,10.506656528958914
4272,35.895500529372924
4273,13.787828235213915
4274,22.96280665754696
4275,92.40772473569615
4276,64.69051397665139
4277,60.65711283099264
4278,7.528868016185793
4279,32.14206784811443
4280,9.852597962862367
4281,29.22651625322597
4282,19.834914525563455
4283,29.367088232277425
4284,64.50888365788323
4285,36.43526307223616
4286,29.422741827529276
4287,13.769532599238385
4288,274.33202026269595
4289,247.3254822634159
4290,22.523191272335506
4291,122.52060393436157
4292,43.63896668834958
4293,33.82038960872264
4294,22.858982854723852
4295,269.9607924266969
4296,11.9141865563174
4297,50.94866489005514
4298,114.11446711809326
4299,10.081441093497036
4300,290.11412512331424
4301,144.9232289752565
4302,22.53825657056498
4303,120.76324165206508
4304,24.262680312769316
4305,25.356306570507993
4306,90.12770004966156
4307,65.02795681045721
4308,29.145154213660437
4309,14.864535092470193
4310,21.152828429838063
4311,86.3348329517399
4312,50.076129202945225
4313,18.726470950453646
4314,142.69143162219447
4315,12.759786448862341
4316,39.93868963410982
4317,18.59725456114652
4318,115.78692144134367
4319,83.07291081743135
4320,21.818635998889544
4321,24.66212135995478
4322,37.12944933990558
4323,37.26648183320794
4324,12.506644251126309
4325,105.56574407902292
4326,8.308486323906827
4327,63.47940325949488
4328,73.14615028319893
4329,57.77558144928737
4330,444.7501040778222
4331,14.34543515673567
4332,49.468399075165735
4333,58.9011713131848
4334,87.22154153503656
4335,330.06378147680556
4336,42.159159474768835
4337,46.810221967329845
4338,460.1643304398716
4339,19.478070555565942
4340,33.57044033124051
4341,14.409844116189033
4342,144.22129972583525
4343,24.38503449265579
4344,17.379882825990283
4345,18.276780682727978
4346,13.717480722884062
4347,273.0388199235461
4348,44.80643443648761
4349,29.27853453408732
4350,25.973397921413053
4351,66.5460609717458
4352,33.592077009244875
4353,1513.9438212429277
4354,51.91119438338826
4355,143.93106960286516
4356,27.76608753050032
4357,1547.7178211478272
4358,279.41439186872054
4359,17.437173561604208
4360,241.38002286922128
4361,55.28533970042726
4362,95.78410162507315
4363,129.9171607905797
4364,232.16357469165072
4365,36.170933686464295
4366,48.617677731479894
4367,23.272483284895777
4368,12.653608374843392
4369,36.52211020087011
4370,201.57414025048791
4371,178.52356411559919
4372,23.016289367590076
4373,81.19991450328004
4374,171.12615135340175
4375,57.59398365995177
4376,139.63703978285898
4377,10.862775389303648
4378,248.83077131992212
4379,22.654873221696835
4380,63.870747085036136
4381,202.51285460133224
4382,23.0122935981294
4383,192.27740270188195
4384,29.027143161730844
4385,173.83989123633364
4386,32.244658203471666
4387,21.03811548478945
4388,355.07500430537874
4389,49.20238704403815
4390,12.460050404019613
4391,18.33301363064297
4392,39.28517067597303
4393,93.17553987448886
4394,25.874589827998356
4395,34.91034486319092
4396,28.66853941734457
4397,46.01534418211497
4398,30.239514835832917
4399,14765.294289636846
4400,17.788497017689085
4401,114.62814794061308
4402,38.495104974052225
4403,39.68189606446992
4404,9.637977838257097
4405,49.19365692645824
4406,31.83537363619121
4407,3448.518967125514
4408,30.31818964971429
4409,31.336153551991117
4410,538.5289635446164
4411,120.24023442041369
4412,119.14801059916651
4413,15.278385482667092
4414,18.525138971864337
4415,41.77966792373869
4416,18.50124949720403
4417,84.17530308524532
4418,16.023234774717956
4419,44.65158316130274
4420,162.63267793290896
4421,58.24872461930931
4422,17.354837867366353
4423,93.13717333946946
4424,24.178609858831745
4425,16.20402921466864
4426,10.232840328439746
4427,45.53841243090481
4428,289.62771639084116
4429,39.08474270140064
4430,28.71118051354753
4431,18.279146548876408
4432,77.53148788393575
4433,46.41229082970546
4434,587.4549909867651
4435,319.65638333281936
4436,110.50130516302042
4437,105.16078435732784
4438,93.28540285850968
4439,35.84658067309167
4440,239.29259154881947
4441,53.17984223820943
4442,72.8411839528378
4443,200.3073818747591
4444,25.23085463473959
4445,19.678681756838657
4446,1694.0441813432412
4447,52.1780720284058
4448,22.152650133661517
4449,50.00736386109506
4450,413.7337762495285
4451,67.7628209029168
4452,91.33319448019796
4453,20.708848295367556
4454,17.485398592473953
4455,30.12841684549337
4456,73.71161541452804
4457,30.88161928877198
4458,64.99098703247483
4459,1872.1095692367435
4460,128.73106271755813
4461,14.099077188263035
4462,17.153890554629847
4463,26.684405027663175
4464,524.415203952396
4465,33.46214963604717
4466,64.53605511300597
4467,11.638405195403315
4468,148.56285487387987
4469,1736.3282634554932
4470,11.210439752521504
4471,559.6524414890383
4472,63.3666349949913
4473,7.1115183605911225
4474,64.74476265546932
4475,45.93814016540559
4476,50.975044655696585
4477,8.641971202114421
4478,103.53119401222169
4479,11.41967373882905
4480,268.076672039756
4481,20.22426371904787
4482,17.50157744986098
4483,17.307573817688365
4484,108.83950977120908
4485,18.51035592150598
4486,93.50434423752645
4487,10.167679963369249
4488,27.487355809684825
4489,18.435672065161068
4490,29.984707646496318
4491,17.427177933486753
4492,15.653698503713782
4493,19.832946757673326
4494,78.49978111467917
4495,364.12655530641376
4496,20.900704119913534
4497,19.63744350183997
4498,17.44927153503638
4499,28.57073538648342
4500,57.97406371267345
4501,16.416118006247732
4502,21.431458470608785
4503,20.125179276741303
4504,103.57581941368618
4505,43.94813675902025
4506,25.598558473225626
4507,23.437480540060747
4508,57.67360374748347
4509,33.4974334271665
4510,258.8641411652154
4511,13409.786868799301
4512,19.99851002480567
4513,65.22211627940452
4514,62.02548251353402
4515,12.78017985400668
4516,13.092550979748156
4517,35.86348620290743
4518,28.08314061801462
4519,202.76937626238617
4520,85.12847120494636
4521,15.653502606907646
4522,164.7889269162223
4523,54.36735465620351
4524,101.01851008810797
4525,569.6282376016705
4526,52.38386410832849
4527,54.620730108198536
4528,92.96737550170793
4529,405.61834232702665
4530,121.45815332627637
4531,484.5821910323661
4532,6.883562225479176
4533,27.55517409841745
4534,21.06670933203842
4535,28.583334620859134
4536,103.9609298198707
4537,75.8800789695486
4538,7.854646600776385
4539,16.67157431136342
4540,94.10368270956953
4541,31.507017060843825
4542,7918.975084305562
4543,368.94082511291003
4544,19.492876726947426
4545,46.43082160760917
4546,16.706099448100453
4547,313.6960546613184
4548,1562.4212445216774
4549,108.36172952148156
4550,67.11992415563367
4551,180.06853445703968
4552,12.652111952364658
4553,30.55744956409495
4554,14.800803787512452
4555,41.785763414887654
4556,38.5560008202542
4557,49.229891033753006
4558,9345.635887156977
4559,15.057357546480452
4560,111.57781092666278
4561,33.033108986014525
4562,979.0404583616776
4563,10.017957466260013
4564,49.14867912653275
4565,17.202612320197623
4566,50.0779234571946
4567,19.33595974724145
4568,43.60344896535484
4569,42.76691762612955
4570,16.804312803241345
4571,21.22073590020974
4572,29.93048706795873
4573,25.40254524445218
4574,41.36508342995743
4575,22.59837882846894
4576,20.1169854582417
4577,12.993663134542246
4578,12.052743951238604
4579,71.54791543305278
4580,31.269972677274623
4581,22.87645540794743
4582,19.191930839191972
4583,48.485175117253576
4584,138.4301634635035
4585,38.221376512205026
4586,115.18918744695918
4587,13.661824074669813
4588,15.797942295196574
4589,215.00878232418137
4590,46.819284148648485
4591,28.306436254635383
4592,54.06176528655877
4593,22.005949593350064
4594,22.779163613175243
4595,202.0125416193706
4596,45.56683886017894
4597,16.61271580566256
4598,107.90379141631064
4599,6.903673995820272
4600,119.44115830857535
4601,140.5911606050624
4602,20.816745903373025
4603,109.24784666721509
4604,137.6996301298899
4605,74.3545557725878
4606,40.59942274332071
4607,43.33825270580242
4608,13.42941937491038
4609,34.69118138402195
4610,18.776116983345453
4611,14.787763182034293
4612,17.077630803124833
4613,258.0380672451161
4614,12.278874973773483
4615,19.930570491090734
4616,66.10427367391307
4617,122.22250771631005
4618,39.89210103066416
4619,59.396959783181444
4620,41.139316782073784
4621,25.7450817213745
4622,2591.2704572140015
4623,38.25760760177099
4624,83.52653229125627
4625,119.27520096120007
4626,90.33407104822376
4627,35.92463813548042
4628,65.33749836955558
4629,76.15961266066712
4630,70.05664156696047
4631,22.479805988241406
4632,27.042981214511098
4633,23.99808627149018
4634,18.31962270975194
4635,271.0766314603383
4636,43.112386699523256
4637,60.19580623684631
4638,15.40866032145158
4639,24.908462886608735
4640,16.611048180455057
4641,34.80083830137177
4642,18.322890999659027
4643,79.51909359306498
4644,18.970211152789478
4645,476.4474057153783
4646,54.15356981669699
4647,53.78233416342141
4648,111.54796583964534
4649,32.633868610289014
4650,19.5847190767033
4651,800.5949179095819
4652,41.02495023610313
4653,15.688947530636701
4654,21.153628558087785
4655,48.70016773082519
4656,156.54759858659125
4657,20.667479199129044
4658,508.5883414156677
4659,68.77445254413733
4660,54.60283120541159
4661,14.036329092591563
4662,29.61676867067057
4663,344.98710062585894
4664,213.27693175007536
4665,63.30016768687918
4666,29.188133731034167
4667,26.351357536789482
4668,57.491835985831116
4669,162.83513453818878
4670,26.294743364852945
4671,202.63491084195502
4672,154.33127690306299
4673,23.326402055121676
4674,45.58871659458459
4675,13.41293503030121
4676,33.38253514193302
4677,269.80310557449803
4678,166.00862864794684
4679,12.925240083222366
4680,176.01934660073562
4681,24.42326254109664
4682,15.90398018509929
4683,14.936973878588727
4684,42.88804287729872
4685,171.5245242843868
4686,109.45670854835316
4687,157.50976162671608
4688,11.720864134697605
4689,26.947719466496935
4690,43.02820985890339
4691,14.795484837050914
4692,31.433117249251282
4693,25.77957568636086
4694,12.857494487403173
4695,175.6281526894973
4696,12.180590493919
4697,605.3025661775263
4698,28.20961511402627
4699,531.4852083201002
4700,20.666065982021735
4701,258.0260580498615
4702,12.720484399839087
4703,74.67579630359937
4704,16.756580215689098
4705,12.11158752405223
4706,50.28613708102304
4707,19.434067143456645
4708,27.862073393195324
4709,1225.4934443883662
4710,68.75851355520922
4711,32.495989319944925
4712,982.0340665264954
4713,264.5868541464025
4714,16.20904072705288
4715,46.039674884154124
4716,101.11045346554984
4717,466.2937666525938
4718,17.112167151197358
4719,37.374513498354155
4720,8.03695538113954
4721,10.097660221361295
4722,60.52533735064811
4723,28.04990576100678
4724,29.206619150752843
4725,442.72878796769345
4726,12.263923526247625
4727,27.154696323811013
4728,567.9038556082572
4729,24.935622367913506
4730,857.6952379133443
4731,69.68465377790689
4732,298.5547198835395
4733,82.17506142494085
4734,17.744941644865865
4735,2001.9523343089443
4736,19.233891872918495
4737,50.428051841916464
4738,36.612738901675385
4739,72.84325404801362
4740,18.478875307234095
4741,43.11789124875615
4742,91.70186788974833
4743,45.63342474749218
4744,425.1794246653422
4745,45.47455049193068
4746,12.96157665839808
4747,1034.8059982292186
4748,33.836799140327656
4749,16.818200210235815
4750,204.88365494015815
4751,17.19125012715292
4752,26.616720541467416
4753,10.96115755265435
4754,12.519835918278293
4755,13.44566876837654
4756,879.8414484382317
4757,17.02571042070758
4758,86.73695612896618
4759,11.516627410365263
4760,39.039351581045686
4761,9.420693569368746
4762,20.895468723693124
4763,37.00948483706073
4764,35.96022463017322
4765,65.23770739848453
4766,1221.0078617867744
4767,1949.7035700878723
4768,57.18417112070968
4769,60.83742964786253
4770,96.92567094196102
4771,15.354458211964012
4772,122.94608460109873
4773,15.917171561111147
4774,1073.756968848745
4775,65.29397275229637
4776,81.57575776212528
4777,149.0948518400276
4778,17.64028158777604
4779,44.080609963420606
4780,29.80797536845193
4781,203.4492064785896
4782,15.472067749102717
4783,19.67142590500608
4784,20.269748308021754
4785,22.406048595601757
4786,94.5504929838365
4787,17.553603015214442
4788,14.889305710576918
4789,22.688409989805333
4790,28.07157111861381
4791,42.1466414905965
4792,17.526423268202695
4793,133.66855442284427
4794,25.635027164052087
4795,8.933281990640163
4796,82.81814277291305
4797,140.47557026166805
4798,61.467052209094504
4799,122.65424107514842
4800,10.011658663775753
4801,12.65436834570124
4802,157.12154442302017
4803,30.994503357386254
4804,60.441219545927716
4805,57.96099991560028
4806,34.78275256356435
4807,106.74331243447536
4808,8.071052335627437
4809,10.439302542335804
4810,15.578069912790891
4811,101.27267296419039
4812,26.811655500616844
4813,21.159407827498608
4814,132.35132150152572
4815,22.175059189236947
4816,24.372661594782905
4817,12.628556382963907
4818,17.05413468145912
4819,22.351837643479865
4820,18.099185034455502
4821,51.781020005340814
4822,3058.7765283589765
4823,19.979013392682628
4824,54.145612995409266
4825,69.80946203684654
4826,225.02035821920163
4827,375.41687930565695
4828,1264.2058866494895
4829,47.915816590358816
4830,234.03005569734884
4831,31.45850795718746
4832,56.939810995879114
4833,28.28871842027501
4834,59.177129673077104
4835,37.00305161884735
4836,37.58190269832978
4837,11.20966393282973
4838,108.30962589042497
4839,14.143490729774124
4840,208.41890222223432
4841,26.601451197775326
4842,11.899492679007366
4843,91.50334704344829
4844,44.762316940077675
4845,78.00600305142954
4846,128.8611138521208
4847,27.77207466394925
4848,14.322362076206819
4849,47.69699379403057
4850,88.20294169006439
4851,6.834054208466729
4852,1193.4969285260472
4853,50.78345465244933
4854,570.8669714459709
4855,38.637946147915784
4856,1703.156025220872
4857,33.53864551973482
4858,19.725333416933307
4859,17.69963344620251
4860,81.61790577384161
4861,49.566476802558576
4862,52.30827250366583
4863,36.397067416852636
4864,13.7365591434497
4865,26.563320489266616
4866,10.656933688725085
4867,20.538957131257614
4868,16.883135061654237
4869,541.158359798733
4870,11.644728210993456
4871,101.18283054215551
4872,503.30651276236125
4873,9.635986474596944
4874,178.21976857939757
4875,10.370773080858006
4876,55.668839193124676
4877,7.714915400070441
4878,1149.3509258496188
4879,44.23493712813414
4880,16.755501818653702
4881,213.17608586345327
4882,8.806912278555115
4883,19.708941510909355
4884,32.5153545048529
4885,11.345826072971402
4886,11.659868394783798
4887,7.552058665709111
4888,11.364111901585236
4889,8.700283014811172
4890,92.9842668466833
4891,7.769906069706095
4892,7.064646281470692
4893,14.361707107987371
4894,26.767944589969403
4895,11.696688017368581
4896,11.332280705935394
4897,46.10381915185509
4898,379.750284493809
4899,407.09178554158837
4900,133.2036822804525
4901,117.08849870159916
4902,329.08692314867267
4903,37.320784776618915
4904,49.59827008817808
4905,36.989400508596255
4906,20.052494358103694
4907,41.78143485814011
4908,33.746909539703616
4909,79.32387790440842
4910,25.717494522677125
4911,42.32167396316099
4912,17.16533013526389
4913,56.91645683966986
4914,183.34807462455444
4915,80.10256114789662
4916,29.398539083703792
4917,110.99012809841487
4918,10.982498367782489
4919,13.558420459311792
4920,70.44576778325137
4921,24.02962529979166
4922,11.3884335844007
4923,20.77907449862888
4924,11.31302867209411
4925,86.98143473529655
4926,23.74998970668041
4927,27.175318328115594
4928,21.24225459877388
4929,38.487790610676214
4930,28.799039256302773
4931,32.97986472491461
4932,279.0256371557965
4933,11.502233206752054
4934,35.41340709436984
4935,52.80853126386989
4936,25.028435222327882
4937,26.600666845152183
4938,12.39099730209031
4939,37.2755526732074
4940,112.57954448484466
4941,18.994968905651607
4942,23.920892913069707
4943,54.84199640691199
4944,224.48078883541424
4945,32.61868875676931
4946,15.120476571144085
4947,20.388417033807695
4948,36.83830257154218
4949,26.155562459630083
4950,10.048423827624141
4951,22.05151943873437
4952,20.43424963197926
4953,34.464187761609196
4954,36.094272935947046
4955,64.60809595959857
4956,11.055273441377137
4957,11.319739621674161
4958,41.5595171138089
4959,7.827216239024083
4960,15.836037454924607
4961,12.499504034444282
4962,61.60413618909659
4963,66.25695648072042
4964,24.798092516160768
4965,8.545219819980899
4966,11.648306465593222
4967,795.1315399083019
4968,10.529469053725812
4969,14.046690801851335
4970,51.74864602398269
4971,70.24942901793514
4972,84.96208266437317
4973,60.39032719002702
4974,50.38063361844687
4975,68.26516287672713
4976,427.16903416253905
4977,129.90147996341898
4978,15.987543898963311
4979,41.59257703147735
4980,104.18349414516517
4981,8.927348918477456
4982,35.602525716644244
4983,310.83458861411344
4984,15.95392567625315
4985,30.059630505627652
4986,12.002282459946027
4987,16.091626590549073
4988,8.92947701502762
4989,17.622894926408318
4990,51.70717535963214
4991,8.26104885954205
4992,113.65163527548778
4993,10.883370246253502
4994,40.474686862980974
4995,46.76818906633449
4996,12.496756829106241
4997,8.145302454081131
4998,590.7560705677173
4999,82.33451413549427
5000,65.30746654714372
5001,15.985796385335082
5002,7.482763207911503
5003,66.34604992716746
5004,14.52138748940174
5005,60.78537945033495
5006,39.49717817594987
5007,31.545494109516675
5008,328.7257613819901
5009,40.08489659884316
5010,13.836861335909227
5011,407.14988618201494
5012,22.15792147826161
5013,38.09002331658994
5014,266.72414879557545
5015,40.83318721009632
5016,36.0411402140062
5017,10.314739756869896
5018,13.791161093412226
5019,31.52500081668111
5020,25.380909783652342
5021,309.57715137561195
5022,36.722131557086584
5023,159.38688882541655
5024,12.084506369288038
5025,20.1632615450723
5026,88.14678697754088
5027,16.751007620007382
5028,14.8227042701105
5029,12.52252761032024
5030,14.342863055010985
5031,9.310565846046352
5032,56.600585544924634
5033,114.11795846702485
5034,52.61432565719919
5035,90.131073545246
5036,16.786936563690457
5037,17.146135643579427
5038,33.17361497989341
5039,20.23617228672541
5040,87.23272107408357
5041,32.77785325664845
5042,23.336247328517977
5043,20.93650019966846
5044,13.511601314494149
5045,21.852301037649966
5046,661.8937744156431
5047,252.96238588068158
5048,24.643573204111732
5049,11.387349438953748
5050,103.7696403907218
5051,18.159744826627957
5052,22.82958136308591
5053,29.459169558015365
5054,67.31978028595904
5055,17.09039099206228
5056,33.47990644098604
5057,31.515010000201023
5058,49.675577559997784
5059,118.7122507633899
5060,8.981347565014081
5061,21.759454017418793
5062,154.60466076801782
5063,82.61159179604978
5064,44.79852475604343
5065,20.612766145656106
5066,14.537370086547007
5067,17.254551163811215
5068,38.444628878088906
5069,10.557115101089705
5070,162.80654520094046
5071,21.14127318351496
5072,60.76469700575547
5073,13.375645986575682
5074,25.667520426162383
5075,28.5107967493759
5076,23.170793485862745
5077,34.40106645507666
5078,169.05700982885404
5079,66.30874755549917
5080,54.52389812030244
5081,20.28875878238008
5082,11.18893331022804
5083,21.958912141725364
5084,9.311948864768363
5085,28.50116996120587
5086,10.21345830120378
5087,16.303458081686276
5088,19.346043671239357
5089,63.885630573985814
5090,150.7681769327341
5091,5846.28676424498
5092,35.73033283210373
5093,73.04352441543827
5094,85.15659382196712
5095,458.3228653410592
5096,66.46181555685985
5097,31.39462390070935
5098,97.44409479408147
5099,34.58481927562447
5100,104.16545636855693
5101,13.664539240900572
5102,22.614694940425622
5103,63.23197009107506
5104,22.32651613986117
5105,34.79834848224138
5106,126.29476638117032
5107,53.526431137654626
5108,11.204477344568035
5109,92.89130791316013
5110,50.14867112972683
5111,17.40387207949582
5112,20.143530262240567
5113,20.348811750495344
5114,919.8922980272185
5115,11.303627559275261
5116,37.309293780518125
5117,42.694968669194424
5118,85.42993941130644
5119,6.822881034643846
5120,35.51028300085585
5121,204.69836087652664
5122,25.90284352376337
5123,19.414384514002645
5124,104.5956200135103
5125,11.004651662921423
5126,23.28897063630786
5127,8.275046907814238
5128,40.12013487319229
5129,124.45644625588615
5130,42.31187789070952
5131,147.0008259723833
5132,12.009383470323879
5133,35.62748492321782
5134,76.84511349705014
5135,107.54579848805284
5136,29.910113702426976
5137,14.230246996192868
5138,258.36996032551843
5139,26.344041499733873
5140,11.082368705240858
5141,290.2037484211262
5142,41.36314947591825
5143,856.092582157333
5144,34.813826430273195
5145,40.52558328971914
5146,17.117471521325392
5147,260.33023771188147
5148,9.867156539631466
5149,56.91843240132544
5150,27.28749969516869
5151,13.671054577572171
5152,42.4890243665618
5153,112.36698383930919
5154,3635.967520143462
5155,97.11653750756552
5156,119.27126966809674
5157,49.0001328130324
5158,23.04341299777826
5159,15.725710099830389
5160,15.16393663014247
5161,14.877194110093663
5162,146.14449352053836
5163,8.612738894459893
5164,23.757411711705902
5165,8.148931446685223
5166,8.077847284443312
5167,197.21379040584154
5168,9.047047349687691
5169,30.52711781640485
5170,91.86926356188819
5171,7.899015667610918
5172,97.38188555134917
5173,843.0721914315417
5174,14.344069227944857
5175,35.984695065768825
5176,17.53650265346037
5177,11.244687935934216
5178,1308.754733284191
5179,13.96868940184306
5180,167.3457719685737
5181,67.5166224889658
5182,8.739229581141243
5183,204.2116089706171
5184,20.74681252471809
5185,26.31426486405298
5186,52.562891434781505
5187,215.58974724917312
5188,13.01320294527719
5189,15.401813257586381
5190,292.86628816132963
5191,7.945612978864762
5192,10.723131190052912
5193,23.61266043393129
5194,174.4157647660227
5195,66.25515440307255
5196,31.082920717826845
5197,21.722326926776656
5198,56.585606238417284
5199,28.766468821629186
5200,12.382984490382464
5201,79.8650918983015
5202,19.95223759957602
5203,36.746787463263864
5204,15.164772567818765
5205,19.521752713293214
5206,49.974686191286224
5207,19.961574047637086
5208,115.66182863960987
5209,11.24065918135154
5210,34.576164501796235
5211,38.56973436028478
5212,52.80869902618371
5213,50.76177123995842
5214,24.268677149876048
5215,20.746602746387786
5216,247.97252535496062
5217,60.989895722806416
5218,35.718737668679225
5219,97.75412719763686
5220,8.820960730605107
5221,15.104568157359788
5222,27.038607200121092
5223,9.825259865114976
5224,87.03440866230726
5225,357.2555685277701
5226,6.771582817105361
5227,54.823762378738486
5228,113.31245003063843
5229,361.4958114967471
5230,41.096851759664865
5231,14.462268495804736
5232,54.76684899936968
5233,61.061603850999916
5234,13.356849691960026
5235,9.342813433831326
5236,16.551064675814423
5237,18.92028795595482
5238,57.05883852692537
5239,12.492574601734407
5240,23.306057967114068
5241,18.653146558308087
5242,9.564184769779173
5243,48.23989024510137
5244,154.40686787569044
5245,13.411410466686833
5246,206.4082934072221
5247,71.7489373765521
5248,7.553398665736465
5249,12.481596796561341
5250,8.243377682032984
5251,13.613988436826403
5252,12.413730085749869
5253,13.189778456451233
5254,515.3055890236826
5255,48.17111143967931
5256,38.96228421608864
5257,19.94008046388788
5258,21.893232717365137
5259,43.588146646386164
5260,33.66758405801006
5261,28.497359796928308
5262,10.951724736756745
5263,29.626343070793858
5264,48.1447019879671
5265,15.008325123534476
5266,16.172201892008548
5267,47.325568785736195
5268,40.19341654307961
5269,17.721323632644584
5270,11.818070811035483
5271,13.23512005418565
5272,25.172793757152952
5273,70.57754654955235
5274,19.45035529390652
5275,105.31406417890057
5276,14.503226314591824
5277,37.82870715598269
5278,40.64068040887089
5279,50.27544107285832
5280,10.88895556850719
5281,11.005253118882703
5282,20.99826749775228
5283,8.162200963035763
5284,14.107663793564598
5285,18.43599233809716
5286,19.677013794721358
5287,14.334319237366195
5288,20.716542391267517
5289,60.45668325860711
5290,162.49597712887663
5291,95.64963926053204
5292,166.27738162739965
5293,62.16282852807587
5294,21.740244191418697
5295,25.6629146898071
5296,14.014703714376692
5297,23.141055136215527
5298,25.41377148757363
5299,38.64687064386801
5300,39.42779861960675
5301,22.84145432316186
5302,273.84982753404853
5303,7.761232707666613
5304,18.23818501068135
5305,95.55553261620015
5306,15.877837583899732
5307,28.988543107218288
5308,8.366962021131906
5309,110.63592456089766
5310,11.995696630391906
5311,21.389136422916707
5312,18.064660282349223
5313,188.72396839065496
5314,319.9276065015675
5315,43.8826289318375
5316,12.07827371900098
5317,93.33375914835241
5318,14.165103875761385
5319,13.821441593848583
5320,15.589492411128873
5321,33.45835144816041
5322,31.067435619769952
5323,273.88405260444
5324,47.22255096728103
5325,168.78726153942102
5326,25.26990128880965
5327,33.16961797466175
5328,255.850218630722
5329,29.49620856232666
5330,16.4915274039586
5331,105.01731184665606
5332,8.75120244395865
5333,61.72568994755235
5334,23.40678266349756
5335,255.45396407210512
5336,107.72110737817657
5337,31.693822576088685
5338,34.10464323715609
5339,115.84989855593255
5340,59.966115875389455
5341,21.129510515555143
5342,34.03274270654576
5343,618.4798712668621
5344,225.26229070549195
5345,167.58904745255225
5346,54.95196038100431
5347,89.07782089199574
5348,174.0422752293406
5349,16.298314536124018
5350,54.64457858504103
5351,65.55944732451239
5352,18.165569831513196
5353,13.978485492173075
5354,21.044851816454432
5355,113.28024188939109
5356,88.95963139007797
5357,191.14017175581338
5358,95.30081696106552
5359,51.8513910595077
5360,533.0615400771886
5361,59.353022152280666
5362,24.57753189211912
5363,78.74899343255449
5364,74.61614659849816
5365,34.25283907567002
5366,31759.68658781438
5367,260.000922145922
5368,27.411003140282542
5369,126.65255290350473
5370,56.05639269374117
5371,22.615405002893784
5372,19.27849317503253
5373,77.41775302818978
5374,27.912544432303005
5375,91.82402836090277
5376,377.396635027099
5377,33.618166678006965
5378,136.20892438114103
5379,26.560404877480007
5380,157.26221589403644
5381,13.645618733280953
5382,53.37879745377754
5383,26.058487574817146
5384,488.82955677635556
5385,19.80403868850832
5386,35.24460356862389
5387,27.928217973719555
5388,19.2452838351139
5389,40.54600098181952
5390,17.68214495647023
5391,56.358618730909036
5392,16.7843138644567
5393,120.56847530097401
5394,18.653543022023268
5395,13.30121254505952
5396,39.76045107751054
5397,73.66386809850484
5398,16.785136725964687
5399,27.08565688899225
5400,17.581935814943737
5401,33.23897014858953
5402,24.44344761832882
5403,947.8038636348813
5404,21.402143424160727
5405,98.56501196477691
5406,19.217849619921424
5407,14.364091102746725
5408,23.80536042530168
5409,21.165390573122757
5410,14.02827294407894
5411,16.776360137786714
5412,15.876205356789928
5413,24.704596160344
5414,50.696020417151765
5415,20.614676353371305
5416,32.04898056311546
5417,715.7734876465761
5418,15.581772054668162
5419,81.41638157531283
5420,41.82373589990332
5421,72.31245418479088
5422,71.70412135674187
5423,41.580061288355964
5424,33.07529181240103
5425,21.631125623338125
5426,8.199767642782879
5427,1419.090214327014
5428,76.29577409724523
5429,13.08312361629187
5430,166.6711447438734
5431,11.09766302650476
5432,32.00296444334639
5433,14.800113820738861
5434,239.7514592219483
5435,16.00331920418888
5436,62.84617417407072
5437,271.9617447182315
5438,43.27523805572386
5439,47.67913626784564
5440,71.57439648567947
5441,11.673895156875693
5442,23.68250515697069
5443,19.14250470815249
5444,148.88178801361877
5445,43.77468694463398
5446,61.25637225005015
5447,41.99261114961482
5448,60.06766822428028
5449,61.40905258755583
5450,12.006587943804389
5451,31.013433040835796
5452,25.10404591730485
5453,43.75745761246132
5454,29.12731868984996
5455,10388.296382184364
