,Global (|)
503,3.0762059749364337
504,3.1002028162833883
505,3.0941293928167695
506,3.0287757138962554
507,3.0743052391284715
508,3.085575380292484
509,3.018224934587362
510,3.0679367623811764
511,3.0485375553077905
512,3.111034627750213
513,3.0246744649743103
514,3.134571081616114
515,3.093883821568187
516,3.031362389247657
517,3.0234729012154316
518,3.0712117543869955
519,3.1133423205957396
520,3.0961350853896135
521,3.0159732751656603
522,3.0830636936894313
523,3.0440246198282592
524,3.061807574661201
525,3.111218552550959
526,3.0140428965643724
527,3.0233189668754292
528,3.0450517406306172
529,3.0781495412061535
530,3.028790335848797
531,3.0690596040953566
532,3.007655662316963
533,3.026457198620107
534,3.0450841431959024
535,3.0450633215258405
536,3.0530738947757667
537,3.033254716565012
538,3.078261596439201
539,3.0526932091119785
540,3.049996046095743
541,3.013136789973577
542,3.0636364675937178
543,3.0396143352546767
544,3.065652981407317
545,3.078531449801384
546,3.023205562955831
547,2.98307606775901
548,3.104050150970024
549,3.0142686630715922
550,3.0244408981180757
551,3.028445082393676
552,2.969067535381726
553,2.965296112984353
554,3.03117449273064
555,3.02186036995233
556,3.0546153699460215
557,3.046499836504013
558,3.011538420546551
559,3.0730247372809827
560,3.032691379305006
561,3.0541056229283825
562,3.034795426322992
563,3.0650406020390135
564,3.055741471106607
565,3.01121860610742
566,3.0339246937599067
567,3.0249902019106254
568,3.021918368505391
569,3.0011997626742297
570,3.0494854507791906
571,3.0170896886951954
572,3.083480070017817
573,3.0797306301619605
574,2.9528236347808936
575,2.9984238356808066
576,3.0351460095977605
577,2.9451781688824084
578,3.070803470450647
579,3.0629060924756693
580,2.992266236011704
581,3.085506784838312
582,2.995804680715289
583,3.0463418259247006
584,3.0445532577216157
585,3.0122580059930097
586,3.0284617923192383
587,2.9924360166347617
588,2.981745176775385
589,3.0604428583481273
590,3.0076917699886336
591,3.00575063926405
592,3.0735959452911086
593,2.999322478893634
594,3.0798293054405907
595,2.9591877697715887
596,3.0217616576203845
597,3.0212161742014625
598,3.0302811794448883
599,2.966545636807342
600,3.02310400578835
601,3.0022164966471165
602,3.0205851052143387
603,3.0526589651738907
604,3.0046965174921834
605,3.0086558083948907
606,3.001669497981408
607,3.0193303528204587
608,3.0005852812267997
609,3.0578346672899412
610,3.0752777329452714
611,3.039736581754847
612,2.973975380059839
613,2.9824458309334743
614,3.0523202805488028
615,3.0599588617956357
616,2.967471927849262
617,2.9463076654888125
618,3.000532758861109
619,2.980579014827051
620,3.0425137059455545
621,3.053529907659318
622,2.966916257622888
623,3.049234995881503
624,3.0171900716340554
625,2.9844269087992483
626,2.9992478691059286
627,2.9741768608863755
628,3.0258865280667546
629,2.988351418971701
630,2.985149843430205
631,2.9870699243398753
632,3.058551791230089
633,3.0492523219765277
634,2.963750600687983
635,3.0626313037321826
636,3.0526258590391744
637,2.954632633220178
638,3.0181109013267253
639,3.0427693280181862
640,2.993945614263068
641,3.042120094727701
642,3.002227935191823
643,3.0010952377931703
644,3.0178317201094833
645,3.011125604071965
646,3.022148450461038
647,3.025173015045989
648,3.0471756692955956
649,3.024023604878366
650,3.030454745152121
651,3.0100014821434256
652,2.957165490789163
653,2.974791074060199
654,3.0425968450171665
655,3.0172665873648015
656,2.9844600978168274
657,2.938636235887931
658,2.9785138706750196
659,3.0438542002861286
660,2.9882734017200425
661,3.0210674856495463
662,3.0435798546812287
663,3.0536748922405272
664,3.006251801697538
665,3.0445690497033824
666,3.0194291895598515
667,3.0004043445645303
668,3.0413231664423037
669,3.0158807968376307
670,2.9272242745479646
671,3.051590117903964
672,3.0115611765262753
673,2.9819379791272493
674,3.003878627076933
675,2.951397966484188
676,3.032285209080435
677,2.9328022281518784
678,3.004762971808707
679,2.9729450962681665
680,3.0119180842720708
681,2.9902137511027664
682,3.054780220783385
683,3.011522414418503
684,2.994311788346619
685,2.9970352453175755
686,3.0128664447096516
687,3.0082780908483726
688,3.0377638607812485
689,2.9961504077314745
690,3.059291652585312
691,3.0262448432182865
692,2.99520888127432
693,3.0426972024843133
694,3.0314468039424756
695,2.9896716345693726
696,3.107293162793341
697,3.0870689289218354
698,3.0087667201152146
699,2.9377810451632764
700,3.051214612019619
701,2.9735088648049066
702,2.939663371520401
703,2.9787277620517947
704,3.035487683867316
705,3.014781987050733
706,2.9931409159277074
707,2.99089679344342
708,2.9343893391974656
709,2.947588330539001
710,2.967411460790136
711,3.0155037523051305
712,2.980516192921594
713,2.939125568219686
714,2.9995900881036808
715,3.0390340087602348
716,3.0244731630410477
717,2.9921819025451883
718,2.9934544705434076
719,3.026845220002398
720,3.0387012885976032
721,2.964635458529015
722,3.012127311874413
723,3.0189346717838497
724,2.991048674739325
725,2.969883792591227
726,2.9918428553288847
727,2.9946769287582837
728,2.9777910469926714
729,3.0141140442949914
730,2.9903568268894003
731,2.9742860363936936
732,2.9737068758571223
733,3.0126880412481323
734,2.999564046119132
735,2.9633544470765405
736,2.938867942475119
737,3.083512521062311
738,3.0015362053799395
739,3.0140757454465663
740,2.9923931518788094
741,3.0248009473413275
742,2.9730677844553397
743,2.9744555000192356
744,2.9476018034039595
745,2.9781738991136795
746,2.9623426194419284
747,3.056407613360197
748,3.0091855862697288
749,3.0083479087121225
750,3.016128435107916
751,3.016646942121491
752,3.0142793042028915
753,3.0045798887031347
754,2.9812565359338663
755,3.026435432751559
756,3.0561376407777088
757,3.0204290624937027
758,3.018116898107719
759,3.0429346171986027
760,2.959150906704164
761,2.9431236795711024
762,3.053828979720892
763,2.946080946425342
764,2.9472330529234045
765,2.9877221245132426
766,2.977781159012005
767,2.959068013162201
768,2.954964075489586
769,3.0330048003646106
770,3.0426469018297837
771,2.9676851017393684
772,2.968024426428569
773,2.9863698791225057
774,2.999558232396301
775,2.986536229484298
776,3.000146161065784
777,3.007928643937885
778,2.981513746201799
779,2.9663725308799944
780,2.9993975824825574
781,2.928777849009228
782,3.005567564743114
783,3.042065828724255
784,2.946777445409696
785,2.98122620094383
786,3.017350019268869
787,2.9218245778204546
788,2.9739319917141116
789,2.96976699234722
790,2.9024902936418604
791,3.0796398238436864
792,2.9703676478715493
793,2.9399156672127704
794,3.0126784691819655
795,2.94836991499469
796,2.9496052741360326
797,2.942965591721332
798,2.9990244326446462
799,2.9588049834420356
800,3.0136617117584716
801,2.976993914218831
802,2.982729305104005
803,2.9709187203217344
804,3.018099940407651
805,2.949531052628695
806,3.0080625791000632
807,3.0150244961526793
808,2.956456532746218
809,2.9578551382539215
810,2.980076132131905
811,3.0268034062931135
812,3.0125349179583183
813,3.000742754175829
814,3.005351047103179
815,2.966936508383639
816,2.9946951958079917
817,3.025119291287667
818,2.955651062496114
819,3.0220227091685063
820,2.997247779513644
821,2.982931618905108
822,3.0285983133160315
823,2.9992729812241743
824,2.9890701369200707
825,2.99041815705481
826,3.0390286935205526
827,3.019645169115142
828,2.9671428927681847
829,2.9795588470371435
830,3.0045101636546767
831,3.023176109925774
832,3.0194662230076066
833,2.9616796088208694
834,2.981134895215826
835,2.960204510480471
836,2.9485869437292465
837,3.0053940468728366
838,2.989712057150205
839,3.000492373818104
840,2.9722825545287646
841,2.9835691116271756
842,3.068162865415033
843,2.9497216068339163
844,2.970507191580304
845,3.0327619724732005
846,2.970725421548805
847,3.009196719878093
848,2.973059269124162
849,3.038122477566348
850,3.051615820253538
851,2.9766044115202392
852,2.9571839872162844
853,3.032127979829049
854,2.966244301101675
855,3.0032272441417196
856,3.0050897271941865
857,3.0195736033892175
858,3.084893642549212
859,2.932771142758088
860,2.998062367240426
861,2.9915843326937583
862,2.983110492841926
863,2.9642555107923267
864,3.0125391336929828
865,2.9520086605007845
866,3.0577109096588084
867,3.0360411993369696
868,2.942682569317094
869,2.99832347042878
870,2.9736226695951538
871,2.9575504443559226
872,2.920047050895324
873,2.9913231933107185
874,2.969412631509211
875,2.966778937059617
876,2.9497305665298694
877,3.0071975590100406
878,2.9730331352248305
879,2.977448165469235
880,2.9604390182406113
881,2.9841826109699836
882,3.003857642394298
883,2.988239655088627
884,3.026054827573498
885,2.9957484616154813
886,3.0098630774661683
887,3.0939853178572867
888,2.993983195346837
889,2.971097172848501
890,3.0284019459948155
891,2.993880146478076
892,2.9736211843274374
893,3.008627009378541
894,2.981746172311077
895,2.9615274749518656
896,2.9518969197588873
897,3.0148598807518074
898,3.0049038121289167
899,2.9987525950879874
900,3.0234238564803815
901,2.963687913601772
902,2.946628101919179
903,2.951984227500308
904,2.927756507754213
905,3.006236341925583
906,2.9717268788169413
907,2.9917217195514114
