,Local (|)
1316,5.648860422560573
1317,5.906281235660827
1318,5.654712183756279
1319,5.52737804630647
1320,5.789496908056471
1321,5.7498630241398345
1322,5.499405694939361
1323,5.653583906505294
1324,5.487610522590687
1325,5.575400394340095
1326,5.306838690018881
1327,5.739683245060575
1328,5.126623547177428
1329,5.775592755364014
1330,5.5406221123240975
1331,5.674670915389481
1332,5.634613908101082
1333,5.621361715272507
1334,5.3931165076387755
1335,5.662493472604489
1336,5.5265751777427905
1337,5.689070530956277
1338,5.393407382830972
1339,5.420724186044508
1340,5.477785530924288
1341,5.412034826899344
1342,5.324790020409545
1343,5.28660506271286
1344,5.156781745320121
1345,5.403664184992747
1346,5.4791885314251445
1347,5.747587613398118
