,Global (+)
536,3.164956605619683
537,3.115271753896298
538,3.0400210283724665
539,2.9888515623157503
540,3.0241916474453294
541,3.0402724714544798
542,3.043016309989878
543,3.0572562849858076
544,3.0601055154809327
545,3.0764471035608287
546,3.0506947173319303
547,3.1671256959566274
548,3.0101281783290403
549,2.9732270780952668
550,3.0841106965188163
551,2.978010740346867
552,3.0515467630540423
553,3.076680506566002
554,3.0558458201755276
555,3.078699865554594
556,3.08018024849693
557,3.0028042781451747
558,2.979432426957452
559,3.0880938705888097
560,3.0924131881637376
561,3.044884529309547
562,3.0674309801456414
563,3.0102588763166906
564,3.079446510309574
565,3.0356271042987224
566,3.0366394299882593
567,3.0255762125146233
568,3.039243155379197
569,3.0745455664150825
570,3.0689675142872272
571,3.014484127454673
572,3.0372125594331543
573,3.0402985992029916
574,3.051485736057796
575,3.0636209342226954
576,3.025301606469524
577,3.053321295309443
578,3.0051333063906234
579,3.0329772146420098
580,3.0560836571673757
581,3.0897823174549734
582,2.981659422746032
583,2.9874416960619725
584,3.0300070556406835
585,2.9894813948070293
586,3.059995431022843
587,3.0129569985476072
588,3.0556182562709653
589,3.0927303220803952
590,3.063355074879366
591,3.058583837411766
592,2.9720786751147377
593,3.0047024703524223
594,2.9853008530485603
595,3.002237653355995
596,3.0001756010408744
597,3.001065079963909
598,3.077844484695432
599,3.050082950925649
600,3.0476695151648623
601,3.001269002379644
602,2.952778660863874
603,2.9812756839569023
604,3.012727317211588
605,3.016500413453825
606,3.007655545139224
607,3.048518428739152
608,3.0248258619120842
609,3.028799873369326
610,3.01556481796247
611,3.1085652412795817
612,3.0214124925290604
613,3.0543956942593637
614,2.985316012686846
615,2.970851192418649
616,3.0793909624329916
617,3.0390744968844148
618,3.061224840108348
619,2.9997431660065255
620,2.98027497205085
621,3.0637615495713106
622,3.0543041190174365
623,2.9705177501546904
624,2.958058381129738
625,3.0347009278073336
626,3.1032367103798677
627,2.987316046831136
628,3.068565570717903
629,3.0172713895587036
630,3.0238024867668365
631,2.9964056767927416
632,3.028538565734598
633,3.0673399984902887
634,3.0181252422809908
635,2.994311556030467
636,3.0492895738126125
637,3.0209893588567476
638,2.9976691177694605
639,2.9516484401698007
640,3.070404915725728
641,3.0103250244086124
642,3.0125152260671313
643,3.0520425715002717
644,3.018639391077158
645,3.0157158818365484
646,3.0514767782984427
647,3.0294000609889977
648,3.039495243865877
649,3.0361921963573146
650,3.027967906273866
651,3.018461324521975
652,3.0037173233019723
653,3.0031911559831155
654,2.9892721493668644
655,3.045469525392825
656,2.938184687780606
657,3.0754607971545145
658,3.022230130107815
659,3.0114426740594955
660,3.01597493847142
661,3.030020930320747
662,2.994276840794911
663,2.9786686519792185
664,2.9364155849845255
665,3.0498557768571017
666,3.0197375412292486
667,3.0214782075789706
668,2.9957432355754796
669,2.995783264019507
670,3.010552193235115
671,3.069843025295299
672,2.9912767906191804
673,3.031958207267738
674,2.9776080326187366
675,2.9985718672725117
676,2.988995831984979
677,2.9604464028253563
678,3.0005719936541166
679,2.993637779006584
680,3.0370655117896823
681,3.0105041484032586
682,2.9814216244521945
683,3.0084465300605134
684,2.998562382258472
685,2.986162946240912
686,3.0332725325771217
687,3.033079832957761
688,3.0037817508185074
689,3.0125667594769836
690,3.0566670735938875
691,3.0305884202194786
692,3.0197773198668227
693,2.9617421242610873
694,2.995462668133735
695,3.0824784249434183
696,3.028250232169768
697,3.155312269165177
698,3.0080892209669985
699,3.0110500866115824
700,3.0314973187738627
701,3.0542514994280356
702,3.0270820903848663
703,3.038877851596529
704,2.9919830460629093
705,3.0504273842534326
706,2.9934118928836275
707,3.003420343705152
708,3.0140782882109782
709,2.988974075442166
710,3.0294310418828854
711,2.9553369402778604
712,2.995036733598539
713,2.9983459407130004
