,Global
243,3.4005830655617015
244,3.4714267904108524
245,3.5466396445545696
246,3.4936598633044746
247,3.4289201356664
248,3.533472390816528
249,3.449927566894683
250,3.4453717735793523
251,3.4000757836666122
252,3.5028369519884914
253,3.3754791976190703
254,3.4455324799192146
255,3.52553305777412
256,3.4730678578043492
257,3.299751250261541
258,3.5723516684877548
259,3.437127359235324
260,3.396531045787722
261,3.4226202033271034
262,3.3926215439306184
263,3.505170979062176
264,3.515896452926867
265,3.3473153040982604
266,3.4124131333460612
267,3.489452437488283
268,3.4117729199274516
269,3.4669373140339115
270,3.3308442064844876
271,3.4237583698605834
272,3.4477706109497346
273,3.5623705110485493
274,3.30956134891742
275,3.5440263496824937
276,3.4534366506300644
277,3.4105814552743223
278,3.387821969577496
279,3.5137107474246227
280,3.4519499141469474
281,3.456866538383632
282,3.289974537109056
283,3.501696586804832
284,3.3942028464865635
285,3.4946030080765347
286,3.568714346156969
287,3.3943481403903224
288,3.4294878239548914
289,3.485567063325642
290,3.5253051304060357
291,3.505001637079242
292,3.47260600826871
293,3.491158371926715
294,3.5385252813454025
295,3.4358481115464317
296,3.561058976051093
297,3.4525784916571767
298,3.3620032936434123
299,3.462204619586617
300,3.412765864649174
301,3.335762733503362
302,3.4587120617183245
303,3.5596801563320097
304,3.5476300942896333
305,3.433807968911818
306,3.551943548373758
307,3.4258580115651935
308,3.338251329066869
309,3.487878228514254
310,3.477629968989323
311,3.515476383028973
312,3.440986144548355
313,3.3951705277637605
314,3.4919921384404913
315,3.359718681417712
316,3.475512379952519
317,3.508528449457365
318,3.4341290182644597
319,3.5692493417076543
320,3.445347817766083
321,3.547353183746922
322,3.523056087471145
323,3.53218613955875
324,3.4589810625286215
325,3.4205900095763067
326,3.398851638141545
327,3.382317191608808
328,3.5551785080508203
329,3.562793284095817
330,3.524255311097987
331,3.4305044269341662
332,3.5203193763537732
333,3.426081987003847
334,3.427086779076875
335,3.406715511740241
336,3.499343004930838
337,3.5246330502032315
338,3.5025115502297908
339,3.503051311962562
340,3.550062654660396
341,3.4354059863595863
342,3.3932315836599543
343,3.5266650686648795
344,3.429951751782971
345,3.4124699548099375
346,3.45478259105754
347,3.4805178458290196
348,3.3922648233994743
349,3.4897268354482254
350,3.4704286598922374
351,3.3464838292271075
352,3.337192868867644
353,3.592461825829017
354,3.5834437459143653
355,3.3638746577899
356,3.4618940793097384
357,3.409185325615638
358,3.2623895204911464
359,3.487845505606967
360,3.4993475460461463
361,3.439510769429166
362,3.429934005577419
363,3.4545418519257174
364,3.3880932066002263
365,3.5621282817491977
366,3.422794777482496
367,3.4099347778816287
368,3.357149983135351
369,3.5712724788374737
370,3.387806506538452
371,3.37438356483709
372,3.4038137768835175
373,3.5014962653583885
374,3.329970996368827
375,3.39684207972097
376,3.2982011516203076
377,3.3797759677341603
378,3.4040016524228833
379,3.3489078506370507
380,3.404848148804343
381,3.5629961187232295
382,3.4914117110978564
383,3.426506417893872
384,3.4377425603443905
385,3.4395856634549586
386,3.4389730589075103
387,3.432411627005401
388,3.4227070811385447
389,3.437823506391025
390,3.5128125379037334
391,3.506698183150067
392,3.488861563655735
393,3.596167069784659
394,3.3775708719379334
395,3.5163221955568678
396,3.3962994884247384
397,3.3430545908078435
398,3.5001168058018077
399,3.4938602974580677
400,3.370816891907368
401,3.416200033834049
402,3.4392931201739274
403,3.33342654212978
404,3.3860420010565604
405,3.377047014733008
406,3.5997531180141813
407,3.463575287502979
408,3.4255678102318785
409,3.4730191794291705
410,3.5199696595282943
411,3.5614292536086953
412,3.4933351246567823
413,3.4508761044569365
414,3.6105908947652527
415,3.549498717738302
416,3.4312570323773763
417,3.437525246572248
418,3.47623522792574
419,3.5149669014809204
420,3.4563467610313756
421,3.455168656580718
422,3.45829238592834
423,3.3569622671854296
424,3.417744289099159
425,3.454202084358956
426,3.5005940546176397
427,3.48196680455465
428,3.42328268054623
429,3.478477125152739
430,3.4427929130123194
431,3.481438794421469
432,3.4794350611996787
433,3.3688896397568024
434,3.341179818333101
435,3.430567021652573
436,3.394531444410505
437,3.427228781294118
438,3.4217419680398375
439,3.3273054912361912
440,3.4205652046595985
441,3.5010974511512547
442,3.42915023562671
443,3.3658570619506643
444,3.4414353420729564
445,3.5338804584691585
446,3.4731851975736916
447,3.459310929031495
448,3.4180581007133872
449,3.42596391803583
450,3.410825674433542
451,3.4661506235745416
452,3.528479003471278
453,3.4496096578522746
454,3.374232002856253
455,3.350175017598967
456,3.4978723213448526
457,3.5379636693414382
458,3.50750899623789
459,3.367962421733466
460,3.4819419195532024
461,3.5135092083890895
462,3.469398345781094
463,3.555746181625083
464,3.5171597931071306
465,3.5342773018923612
466,3.5333247765643225
467,3.4140585749975956
468,3.485212459988104
469,3.483798206857512
470,3.4587821268188566
471,3.3223736292061274
472,3.331321175722827
473,3.5403866315451094
474,3.442309128338266
475,3.5482623877957478
476,3.4726458189726297
477,3.5273613362791836
478,3.4474911271696373
479,3.4799172065438593
480,3.3838601154481953
481,3.5099500071499596
482,3.518288232054052
483,3.371416806462997
484,3.3641377016706264
485,3.421270198124355
486,3.4108044661720456
487,3.3331480031072176
488,3.3755290252077206
489,3.5039257847792498
490,3.374013067179737
491,3.4402279116410375
492,3.4676006897155633
493,3.5836737827066543
494,3.4415206520149804
495,3.3480884555789836
496,3.5194248353733943
497,3.4139890805113016
498,3.5444827141949484
499,3.3652787267770905
500,3.446579549853192
501,3.4709386493903933
502,3.479068335502709
503,3.3885814919638064
504,3.709002457705432
505,3.422258005448918
506,3.4884038385529443
507,3.4213637843628906
508,3.510170897003761
509,3.465230028010274
510,3.403249420660514
511,3.5974677798884764
512,3.405034586363076
513,3.5451547832727597
514,3.452952052458959
515,3.455559025216239
516,3.352336835567382
517,3.462935037995807
518,3.394353264042571
519,3.4213557804098724
520,3.407836288014315
521,3.4745980513800188
522,3.4315420752046952
523,3.4656009501080907
524,3.595070519067182
525,3.4162900237115474
526,3.4690742181216714
527,3.485792881518869
528,3.4451033199690664
529,3.4367377860563173
530,3.404432950458589
531,3.4341529035957783
532,3.5912654078330233
533,3.3759480715896637
534,3.285697239034405
535,3.4383481860600162
536,3.309641812946857
537,3.417881482633213
538,3.483052353620726
539,3.4605572384985246
540,3.398885328023128
541,3.4410801779882356
542,3.415037097871665
543,3.454548494223085
544,3.4305454749737803
545,3.443564473454202
546,3.417624719864325
547,3.3616982157418906
548,3.5319903129390133
549,3.4477871515169918
550,3.4892734474649827
551,3.330105038533203
552,3.5892786288383953
553,3.5293132902281643
554,3.4864686340092668
555,3.5321195661833698
556,3.441014156772641
557,3.504215188823489
558,3.531621657479641
559,3.3249857902846105
560,3.424617155191938
561,3.422849630664962
562,3.4739066705601895
563,3.422864601753512
564,3.3630399339971233
565,3.42846671399724
566,3.5126869083021792
567,3.456236673276679
568,3.463389803391053
569,3.3724084439417386
570,3.4539592200620843
571,3.3624742462041874
572,3.4809734951129396
573,3.4094914732817174
574,3.43828888714212
575,3.4708922320904643
576,3.4580103893682965
577,3.4617814985243407
578,3.3338382507481863
579,3.422802146127996
580,3.3213558297305825
581,3.424227624473988
582,3.5174628814562325
583,3.4174084004779717
584,3.4083894578511256
585,3.383285388249577
586,3.5008044605937294
587,3.458015012429682
588,3.48422978151313
589,3.383538187592037
590,3.526695256138332
591,3.472056251574613
592,3.445429289794947
593,3.453963747281623
594,3.4894189209651527
595,3.392056873480802
596,3.4506935080155086
597,3.4101211645747758
598,3.4415212316663943
599,3.3095590062038465
600,3.508154006366194
601,3.414091411315483
602,3.472845656393176
603,3.4216678917969463
604,3.3603684566996295
605,3.46844141079868
606,3.317949897535237
607,3.370135448968952
608,3.4923070841542736
609,3.468582856675177
610,3.2456224091876384
611,3.556284930910197
612,3.3861144220569854
613,3.5655626078638196
614,3.464776352058033
615,3.408842616924907
616,3.4455587169194857
617,3.4204000813850515
618,3.4171005731530832
619,3.4681572869344888
620,3.441787846341996
621,3.531058926469547
622,3.4872987957580626
623,3.4206986203735426
624,3.5015861451278703
625,3.412457717336134
626,3.4331553656485703
627,3.4285990987951047
628,3.4326178400169214
629,3.485093369998973
630,3.4360953831819177
631,3.4470851925769015
632,3.555074369774896
633,3.3771334250163885
634,3.472376193118011
635,3.3803660240617446
636,3.373105699864716
637,3.2796344377233657
638,3.3955426931240855
639,3.488435790635212
640,3.516742081106784
641,3.435905421126588
642,3.3562075664193545
643,3.428828017609778
644,3.441605505839824
645,3.4900988611555137
646,3.4518903089912087
647,3.440830624617691
648,3.450938317661698
649,3.5024597455537756
650,3.4727609897488363
651,3.374338433369401
652,3.3027009095703037
653,3.5299323698975353
654,3.36475609105407
655,3.391562782898616
656,3.3667650485458944
657,3.42998615105253
658,3.446894357826291
659,3.302372163974113
660,3.580886460549269
661,3.3649948645805208
662,3.3968347372103156
663,3.4811444109246312
664,3.3932289995017135
665,3.4307325336864016
666,3.2789302896369397
667,3.420201085378771
668,3.4154563858712064
669,3.4669806092855904
670,3.405885374894843
671,3.390819435300748
672,3.4008075272780984
673,3.4082867523832188
674,3.309753793323657
675,3.353678069184277
676,3.4958660163097752
677,3.374917221120207
678,3.3788493157192776
679,3.5516857782634133
680,3.465181999951625
681,3.3172754835054232
682,3.5360897399441553
683,3.3417144522523414
684,3.565827577227102
685,3.3933813080216124
686,3.3909972088617386
687,3.6066600008906895
688,3.4140222954410637
689,3.3172994519460364
690,3.4504699247681363
691,3.420855089810741
692,3.523803574850721
693,3.4413785123931446
694,3.4148122834226786
695,3.5252451636584947
696,3.4004682812130254
697,3.599504605663158
698,3.5054806861952588
699,3.4617735566231085
700,3.424319431695495
701,3.5079349418972186
702,3.497765819079618
703,3.472359195705995
704,3.363089090890357
705,3.3632507288514852
706,3.487309642271333
707,3.5860484325780337
708,3.4791350302090764
709,3.5309583329526335
710,3.435915948298677
711,3.3954303541219013
712,3.407631174484594
713,3.436190955600339
714,3.3142769964567327
715,3.6311193662783143
716,3.4944739117790213
717,3.319699060970239
718,3.3530320178528217
719,3.540768558719121
720,3.4846666482734867
721,3.3790409811451307
722,3.5527683652637014
723,3.494153880907873
724,3.411139707832551
725,3.466086332955516
726,3.448536342648057
727,3.41830412716432
728,3.460575915860786
729,3.418212246247989
730,3.3152045008303537
731,3.2828179746715356
732,3.4322984003194867
733,3.4309304425951406
734,3.397424043547801
735,3.3655185618154957
736,3.436260486593398
737,3.5897532541403456
738,3.37212182097965
739,3.369511968379686
740,3.3611001491744545
741,3.3873370161728067
742,3.5056869761643408
743,3.445880119762785
744,3.43156291016979
745,3.3722761942308535
746,3.38643597758029
747,3.4178391340644367
748,3.35752529795483
749,3.491757247320185
750,3.480649518746973
751,3.451237468025781
752,3.5037161829018504
753,3.3087819403421164
754,3.358173171392041
755,3.4976669441970523
756,3.555133449257509
757,3.3528935828846627
758,3.521300363900608
759,3.470400590625362
760,3.58174864712137
761,3.4562269885426025
762,3.473707378275316
763,3.46162179996833
764,3.4027392095365734
765,3.4463402862264125
766,3.530319735304275
767,3.4240755033156005
768,3.427046569473583
769,3.498857696467002
770,3.5887343786054364
771,3.49718023501312
772,3.4825208153743223
773,3.58417337408612
774,3.449258328994403
775,3.4339697164705747
776,3.49058725380863
777,3.4124123635426473
778,3.4514358683207713
779,3.354392260848238
780,3.455568979331141
781,3.4397681316051556
782,3.4207102535215554
783,3.5574360140619614
784,3.5017352085125335
785,3.426930364051918
786,3.4260816413001285
787,3.4626390930353232
788,3.5282692828706255
789,3.4515284466619223
790,3.3873601126888455
791,3.3150506941553126
792,3.520394257316622
793,3.403455256332307
794,3.2755940024028796
795,3.319653618157621
796,3.440387847860361
797,3.445179099713339
798,3.3825304207034685
799,3.4562774548002273
800,3.3858426842508123
801,3.4212292277106284
802,3.518744382088136
803,3.50379867792474
804,3.4299991947269612
805,3.456523719377692
806,3.4268202069317177
807,3.3399112087549754
808,3.5824699194854395
809,3.3077931858626552
810,3.4018776129983204
811,3.4667046685151197
812,3.4152081410307487
813,3.5073665890195795
814,3.4280780048062103
815,3.373819426997249
816,3.5241045119892895
817,3.365053939362537
818,3.376803645798096
819,3.5048342594174766
820,3.4729179912083064
821,3.6003928776667427
822,3.5151050334144123
823,3.3854857493325463
824,3.5223339212135274
825,3.5247053198826137
826,3.393824127342312
827,3.307852564571262
828,3.5451512985156945
829,3.3926148763180985
830,3.3896838628971873
831,3.387656989860915
832,3.4318385602457386
833,3.3858603420090723
834,3.564586261474154
835,3.450511554955487
836,3.3429599791392266
837,3.3628388460370786
838,3.3400540877427427
839,3.192714248062315
840,3.3893679015132263
841,3.4245275611180217
842,3.4241154916796734
843,3.479499900873196
844,3.3906256655394458
845,3.3398816328105227
846,3.3425804466044085
847,3.5109527231514446
848,3.576941227255004
849,3.4232916898565766
850,3.458972821497253
851,3.4669699757028325
852,3.531628272711894
853,3.5412831218919893
854,3.3608654997219825
855,3.481110009859252
856,3.4191851641397712
857,3.337475639479945
858,3.505809267891706
859,3.467685897633895
860,3.4817671398845063
861,3.438751388171674
862,3.339596168264783
863,3.230937998602046
864,3.381898472413352
865,3.365010901130368
866,3.497174134539607
867,3.341643719396426
868,3.447036970068276
869,3.3579780185688652
870,3.309541854942261
871,3.3844066692473604
872,3.359247860811205
873,3.4113449976674532
874,3.3000331207721203
875,3.3997491841159015
876,3.424471249142238
877,3.3187330446326833
878,3.4511722398077316
879,3.4193424723212025
880,3.3141322116685688
881,3.4218995652686406
882,3.2742847782941236
883,3.3322081055327506
884,3.5028652198303543
885,3.4216820925938176
886,3.399427554151889
887,3.3395280100343077
888,3.3550458243516776
889,3.3730406038730605
890,3.4931418221695023
891,3.4372235224353016
892,3.394255382256837
893,3.339196956576893
894,3.2818220648379355
895,3.4618537264622553
896,3.362086434842537
897,3.4199594710439767
898,3.4402103086839912
899,3.425726769966092
900,3.379041792973095
901,3.4211058829572596
902,3.5222171001707516
903,3.437167499206525
904,3.414121513054973
905,3.422038559172256
906,3.4150400876228355
907,3.509490973362414
908,3.3561446402161
909,3.4024277875743016
910,3.44023167024262
911,3.376897675024377
912,3.3690784150859066
913,3.3240405437517206
914,3.31827310852915
915,3.3758212417458666
916,3.4258954524519605
917,3.3390729245194093
918,3.458733979495436
919,3.6018400944032907
920,3.3764166480017357
921,3.3471294151338626
922,3.354835533705971
923,3.3888146328864197
924,3.5123597237057136
925,3.4356987178235254
926,3.3076953703626333
927,3.361923461583
928,3.365049379288713
929,3.437461703614989
930,3.4467721149192685
931,3.430509544757561
932,3.431482450365694
933,3.3389880364185007
934,3.3545580142420763
935,3.3604497028241407
936,3.431550520969427
937,3.342310080961571
938,3.5307557382820725
939,3.49545473476193
940,3.3425032739164333
941,3.484777415762221
942,3.386920094814534
943,3.45793041940385
944,3.332814668509534
945,3.3302025467527203
946,3.3788393286106215
947,3.4902003701347124
948,3.4210537897930235
949,3.438738435912085
950,3.4283095606751695
951,3.3631961790430074
952,3.6084567708998647
953,3.2936808177239607
954,3.444779015924654
955,3.4325883504427237
956,3.5322279160903367
957,3.5016821350443514
958,3.5381630294752426
959,3.4433287931526078
960,3.3494357225092446
961,3.4798538770572147
962,3.351863064849704
963,3.410486741294454
964,3.428343049695992
965,3.442357222489496
966,3.426960493267752
967,3.3541325352840645
968,3.4752321887861006
969,3.4747554960595415
970,3.4781170109220905
971,3.4218931928163094
972,3.4128582643946803
973,3.378639855913814
974,3.444805582042056
975,3.4814576163548767
976,3.2951645350456413
977,3.439069467581636
978,3.3683219428492586
979,3.499641897372651
980,3.373075175389667
981,3.38579569282535
982,3.345761893831075
983,3.455410683923396
984,3.3106779750542867
985,3.3132869356304644
986,3.3459962138932116
987,3.3172706253635535
988,3.468581063002811
989,3.4246541293896273
990,3.3267248962643907
991,3.331381925259851
992,3.3746592661275874
993,3.323336500597606
994,3.3492323873630987
995,3.345032364533384
996,3.3557118409287954
997,3.4483677207155887
998,3.4678282426410862
999,3.3716260688674256
1000,3.3750689934141187
1001,3.4389750667674566
1002,3.4149991776760467
1003,3.2955472955286966
1004,3.284474704379962
1005,3.4724843042227813
1006,3.3411795504833135
1007,3.3544864860881556
1008,3.4802941767965305
1009,3.3219575768007408
1010,3.2924719268507916
1011,3.4176191480138574
1012,3.436332493803317
1013,3.374654715096733
1014,3.3699167041443325
1015,3.3914783046831647
1016,3.4122854862444725
1017,3.506604144579151
1018,3.325983197738831
1019,3.3113061401435333
1020,3.4512686843052567
1021,3.4477272997282977
1022,3.272945174098484
1023,3.468785444826808
1024,3.3632232396619273
1025,3.314856088396706
1026,3.3355686473485964
1027,3.4014134922222445
1028,3.3880740663914843
1029,3.3484651687626443
1030,3.3508151669380157
1031,3.4509789990726842
1032,3.4376999641384782
1033,3.384776967696252
1034,3.346741769385654
1035,3.3992333265314714
1036,3.4355618736235862
1037,3.398071244687885
1038,3.2836035398886065
1039,3.2886217400106106
1040,3.2558599682165643
1041,3.3659128625672916
1042,3.366563308723723
1043,3.352240860856673
1044,3.4120434282567476
1045,3.3022416664871432
1046,3.2802701585299907
1047,3.515546839518901
1048,3.3996545773531595
1049,3.45912293671508
1050,3.282007730364645
1051,3.380056207272685
1052,3.3437306198812657
1053,3.369018443926907
1054,3.4852052360238983
1055,3.3692235403920847
1056,3.315670697541042
1057,3.5368808601085506
1058,3.4860580547308935
1059,3.3866167914678567
1060,3.530465626764802
1061,3.337515231812065
1062,3.338115274847174
1063,3.4574324202776343
1064,3.5100625471491935
1065,3.4783626079825116
1066,3.3755978301116314
1067,3.4709259004291124
1068,3.393407513737715
1069,3.459574707563322
1070,3.3590236492050902
1071,3.3869132978500103
1072,3.3887383402608027
1073,3.459295699831101
1074,3.4164393457201077
1075,3.335734335451627
1076,3.2969883375195033
1077,3.2839916584329427
1078,3.4189841963554817
1079,3.4320667534378977
1080,3.4232537110541026
1081,3.42693083196955
1082,3.4220324304405376
1083,3.4271896873500047
1084,3.4074763408437274
1085,3.457962245949761
1086,3.505019702972231
1087,3.5141503575545445
1088,3.2980654368124642
1089,3.432703241507837
1090,3.38974682566755
1091,3.5450607163287464
1092,3.3946192446356083
1093,3.4359997023162694
1094,3.409155947433604
1095,3.2952819610998247
1096,3.5269416595384193
1097,3.327690163660588
1098,3.4774880814375457
1099,3.345603989156024
1100,3.525676240966084
1101,3.5215367035990592
1102,3.361027071934566
1103,3.3594821430411352
1104,3.3789260967743435
1105,3.4214849047130125
1106,3.420078148586195
1107,3.477384210929132
1108,3.3693525748400623
1109,3.5449680843318525
1110,3.4299980817587943
1111,3.379679814674976
1112,3.381474234761325
1113,3.419920928479361
1114,3.4126986569766307
1115,3.3241775430058245
1116,3.4141915919534207
1117,3.4965597661389523
1118,3.4290546576014638
1119,3.4229668637277633
1120,3.358436923274502
1121,3.4091470568067312
1122,3.479683276278488
1123,3.385388623986914
1124,3.4135657840676403
1125,3.4282615758602164
1126,3.5101746058030017
1127,3.449920279539688
1128,3.492210082470988
1129,3.394836162695908
1130,3.381640154643553
1131,3.4498342941526325
1132,3.5337823000345665
1133,3.4462617137087
1134,3.453881124445568
1135,3.5795534569657894
1136,3.485514057977148
1137,3.2821480610248153
1138,3.439314039134259
1139,3.4343486156512686
1140,3.3932986401063676
1141,3.524859108906477
1142,3.345260089510604
1143,3.5237048699379043
1144,3.3269592364470717
1145,3.3743149456762436
1146,3.4551022606270747
1147,3.33321442621526
1148,3.48328998051113
1149,3.232297812967805
1150,3.3628746283165114
1151,3.3805117278369505
1152,3.3114419976737026
1153,3.3573829804234543
1154,3.503842102480632
1155,3.440561652689629
1156,3.485485650754138
1157,3.3969333150760894
1158,3.4345430318368515
1159,3.3909677685189523
1160,3.338286472151506
1161,3.3720970661405647
1162,3.394463942781252
1163,3.369812516316789
1164,3.468854768825978
1165,3.3470519804862113
1166,3.3758931169227497
1167,3.3973283115271293
1168,3.454441308855382
1169,3.3835750665883397
1170,3.3919399692099033
1171,3.315869252632727
1172,3.433857371819573
1173,3.3199798846868127
1174,3.4281351882038367
1175,3.374555271380288
1176,3.315048480638233
1177,3.389529347951302
1178,3.381719026466628
1179,3.4336915209263252
1180,3.4422349255902893
1181,3.4343749367994962
1182,3.3875485877087925
1183,3.5296560985511
1184,3.4849912289005345
1185,3.4704653791828033
1186,3.344727663263397
1187,3.4224107183646395
1188,3.4405540047976237
1189,3.4364380926972338
1190,3.432741912805573
1191,3.384299495481872
1192,3.4950475899888143
1193,3.583491030182468
1194,3.4232800751062893
1195,3.2928081537778597
1196,3.3800429500195595
1197,3.390633728229759
1198,3.325112358363424
1199,3.315560050021223
1200,3.4401229988748954
1201,3.492652301416026
1202,3.402179185340892
1203,3.326600148979953
1204,3.2721028966520387
1205,3.3223266613852895
1206,3.4503975704151824
1207,3.436234381846285
1208,3.312417035397985
1209,3.4030529024134504
1210,3.417046739592424
1211,3.40330300442964
1212,3.2757400967058716
1213,3.2898300225261825
1214,3.4308205052044713
1215,3.327240456974905
1216,3.3389746006511083
1217,3.36852321420274
1218,3.4290864055730914
1219,3.3657282076027513
1220,3.414235203890649
1221,3.3020250087423193
1222,3.363923748111742
1223,3.3089564525074
1224,3.32556937308297
1225,3.483166734810001
1226,3.4172457606170505
1227,3.4328551222247117
1228,3.231395276164676
1229,3.3921290976634597
1230,3.3939751893555523
1231,3.381103750043841
1232,3.3242154760243654
1233,3.338947731359073
1234,3.379924754805863
1235,3.414993986945593
1236,3.340854007038227
1237,3.432319020434474
1238,3.395745598538508
1239,3.3863887844708933
1240,3.5045867566321505
1241,3.4495385931124503
1242,3.2871057402284274
1243,3.393179377019993
1244,3.3195593875136384
1245,3.3234599008243384
1246,3.3078888302591025
1247,3.2968743248868484
1248,3.421652141363147
1249,3.3042835531672647
1250,3.3557330124946185
1251,3.3526759727999886
1252,3.3527091657325485
1253,3.3768083252546663
1254,3.3078683747431286
1255,3.3339228048686302
1256,3.317214003181066
1257,3.3744961792659023
1258,3.455754932725808
1259,3.3632573739572527
1260,3.3604760562592566
1261,3.2920497812405243
1262,3.328135444473359
1263,3.398302614781731
1264,3.371334407288692
1265,3.395191974982749
1266,3.3751090700504727
1267,3.3965704054006287
1268,3.3469698814390205
1269,3.4023239204242475
1270,3.471265670436385
1271,3.3114157559350548
1272,3.4071281896639576
1273,3.4158907759279376
1274,3.500681682707301
1275,3.309304786430336
1276,3.3132274988535633
1277,3.318724261041283
1278,3.4007162484460736
1279,3.456025324282297
1280,3.352129475354693
1281,3.4508116947362746
1282,3.4503355829925995
1283,3.3741336680459715
1284,3.4027674000507995
1285,3.2857529636212974
1286,3.413947947636514
1287,3.2998443790852914
1288,3.4037318126513427
1289,3.406771173953594
1290,3.4024832772601954
1291,3.4083701186901116
1292,3.48361327873329
