,Global
315,11.258689466545157
316,13.383601828591102
317,12.272483623253096
318,11.858785540627398
319,13.16858229832572
320,11.775758994154529
321,12.95339599580831
322,13.07823446592282
323,13.253886597498168
324,12.47862762305756
325,12.269754956074896
326,12.662541812032837
327,11.254622864738318
328,13.409643924779171
329,13.027628004853387
330,12.808430983616129
331,11.978228376928861
332,12.348697340637779
333,12.225342539808558
334,11.776955154872207
335,12.211305087431839
336,13.190140467941696
337,12.850380553628602
338,12.18457976945671
339,12.441657762289777
340,13.032247604913389
341,12.283854297626888
342,11.75787933416321
343,12.08478559424681
344,12.462331219071723
345,12.049321871829758
346,13.159794046582881
347,12.693394415664125
348,11.776351917371336
349,12.350017710145329
350,11.908860300386943
351,11.809021735409138
352,11.223949849758872
353,12.85114122654063
354,13.749804083490009
355,11.488655694458059
356,12.565377577588686
357,11.45260747054807
358,10.416183045417627
359,12.714907355251231
360,12.99642187145238
361,11.433794324927375
362,11.48413618126993
363,11.851782309331574
364,11.70508532498375
365,13.732345398957754
366,11.971135442556621
367,11.84086225983299
368,11.075405593746492
369,13.239235056341071
370,11.59963835732521
371,11.167820785234504
372,11.45497539104398
373,12.047288819744724
374,11.416352566545154
375,11.865992906965323
376,10.648974468944404
377,11.84312853950439
378,11.924015392057468
379,10.862883075614864
380,11.757186016241352
381,13.318248678397472
382,11.525534170858318
383,11.384534117180223
384,12.575212151974688
385,12.054674301987637
386,12.227785138504021
387,12.109034439735671
388,12.014145569757012
389,12.382033271292674
390,12.477147073234022
391,12.024480210587107
392,12.473102635853412
393,13.712683172856027
394,10.96154772853891
395,12.13751858014762
396,11.401513216935836
397,11.307949510085987
398,12.386930064913923
399,12.505363314869566
400,11.789103838514716
401,12.085093793815517
402,12.180978539054555
403,10.860422716839594
404,11.092502348876629
405,11.230945979841579
406,14.027191780387309
407,12.835533081213736
408,11.62471793623798
409,11.149038026784618
410,12.136552262657165
411,12.200175643027258
412,12.513880298962077
413,11.284467916050799
414,13.09253993282129
415,12.710544946340463
416,11.024255606491936
417,11.30858087528277
418,11.973594578981624
419,12.319049340890398
420,11.172744537248898
421,11.836113339224013
422,12.518482190601642
423,11.401397976556499
424,12.019245205298867
425,12.256095430375769
426,12.411996870131702
427,11.915641188341747
428,11.384606047391776
429,12.452822133795758
430,11.379784088186996
431,11.735134779987224
432,12.305709982710427
433,10.999374023613111
434,11.249935290733896
435,11.78884025195713
436,11.314927592761382
437,11.834322873353663
438,11.13977879542223
439,10.48933810968661
440,11.567642458177364
441,12.589380380855154
442,11.866997768054256
443,11.266142854122466
444,11.419580531578736
445,12.15690382670418
446,12.530976480107492
447,12.261683972440217
448,11.462330860671718
449,12.325309845812141
450,11.581714709158996
451,12.03804956086189
452,11.883160047751804
453,11.82517225128005
454,10.315505592176772
455,10.802912735066746
456,12.051436611293852
457,12.104875041918191
458,11.907335893434027
459,11.072008713182413
460,12.463556222566261
461,12.486115781849593
462,12.256690853460654
463,13.048579394548181
464,11.88220530116601
465,12.917062405211219
466,13.488292570552069
467,12.18880090167304
468,11.890752019612183
469,12.088587620934453
470,12.003591087576021
471,9.936194589129622
472,10.817210204213877
473,12.80577834042002
474,11.34015492871645
475,12.208424854144464
476,11.531058830677216
477,10.825150341396052
478,11.702469348872723
479,11.931957028218466
480,11.266961542619537
481,11.90054389809424
482,12.061517697061532
483,10.843706775387737
484,11.411288978699346
485,11.90702838403888
486,10.755877643358192
487,10.465232327406254
488,11.18178543900093
489,12.118708138383294
490,10.914216728990795
491,12.381309832432638
492,11.663697923042893
493,12.998207689839372
494,12.025791268828296
495,11.490337148706654
496,12.985553231213364
497,11.174663744120604
498,12.000651516715104
499,10.810825090345647
500,11.114168807423507
501,11.574163478738797
502,11.407926355636764
503,10.599193541368154
504,13.5332466548458
505,11.752467873164825
506,11.227045350863872
507,11.537798035807372
508,12.184522037694048
509,12.11633488090757
510,11.985105115471692
511,13.285820063329789
512,11.281977105090416
513,12.395582515940754
514,11.980777407782858
515,11.192887055882785
516,10.025304672432112
517,11.164182804355375
518,11.049246673913782
519,10.565855764105685
520,11.685036193098366
521,11.95077221466164
522,11.462137494578768
523,11.591572412550404
524,12.468092890840138
525,10.869133288592494
526,12.202914561337467
527,11.350191412942053
528,12.040677229837268
529,12.019111880292625
530,11.430568368618513
531,10.751491081924346
532,13.029165341202486
533,10.886320245495837
534,10.188875376234067
535,11.666414701811163
536,10.704352208749624
537,11.61859087034518
538,12.233639175532783
539,11.86799959817272
540,11.513749857665909
541,11.526416749173652
542,11.679874872668927
543,12.655844630113478
544,11.9608193119224
545,11.770941256423306
546,11.4742943003931
547,10.970239777450312
548,12.498074911933696
549,12.326165703411068
550,11.770739317621473
551,10.018175243936877
552,12.602637828789145
553,12.313754718257304
554,11.964578043355013
555,12.567637153277765
556,12.246581523579854
557,11.940630895544052
558,12.806912192274579
559,10.14000536563648
560,11.449824426583643
561,11.909131153871515
562,12.227547186950106
563,10.967518115360495
564,10.848162756190462
565,10.996811090174514
566,12.273208352720962
567,12.384442523371787
568,12.451221079239602
569,11.089520088402795
570,11.180469597637591
571,11.085374260024924
572,11.512276064536906
573,10.947607320289196
574,11.458227492797565
575,11.580384636673694
576,11.43922401598199
577,11.855582832570832
578,10.433155528951714
579,11.594220699709776
580,10.753432275022435
581,11.948488116041153
582,12.604770392835846
583,11.028627435964419
584,10.952550313869382
585,10.732559991562628
586,12.026772926227476
587,12.199150665132592
588,12.465366326191859
589,11.059115850310448
590,12.525422452670188
591,12.028247179940148
592,11.583616935026955
593,12.249768472326322
594,12.326369417644313
595,11.920349308406871
596,11.694481346688645
597,11.246672450358405
598,12.282244431069527
599,10.793793823935177
600,12.401243877334222
601,11.353609770310024
602,11.750017849279025
603,10.94556262367856
604,11.472461490581319
605,12.217508293374095
606,10.96522107531821
607,11.605627587797203
608,12.15948723249403
609,11.597743166448586
610,9.70369762545052
611,12.934167376806771
612,11.230356953084492
613,13.263730660423128
614,11.789246512372594
615,12.031593395984382
616,12.004707399969657
617,10.475155972820478
618,11.422474558766227
619,11.796475603924105
620,11.768182014676306
621,12.989381176623267
622,12.148824645587792
623,11.964691060693175
624,11.78682400119751
625,11.718221318085154
626,11.702519185312282
627,12.324249211317893
628,11.201606534686237
629,12.557955932388301
630,12.007990443970447
631,11.56801755434088
632,13.01905978427538
633,9.984064335584295
634,11.7959604259093
635,11.003726469788834
636,10.255922298983942
637,10.31497607765655
638,10.884835955841234
639,11.910046506724772
640,12.291484558975275
641,10.948198346486047
642,10.843380360067336
643,11.45667229774662
644,11.690826928461268
645,12.053981840458487
646,11.803661411409507
647,11.615967296448272
648,11.377117370221724
649,11.885532070900643
650,12.727003722832302
651,11.095232928585569
652,10.95653607090601
653,12.781911963997882
654,10.77891561565105
655,10.743591205018827
656,11.081935213448379
657,11.679298250533511
658,11.101626373432028
659,10.44819017615689
660,12.166374830880079
661,11.122137487018326
662,11.85557521827761
663,12.464485683463563
664,11.4515491493346
665,11.43996175091466
666,10.497242072923932
667,11.803956308444445
668,11.610188398462174
669,12.004107153574967
670,11.066098723741254
671,11.475791664296544
672,11.34144619754823
673,10.293167698965496
674,10.941698898616483
675,11.786439906729829
676,12.224018978922484
677,11.073082952290152
678,11.546035046947871
679,13.375065008727619
680,12.236925165147605
681,10.980605329242376
682,13.359613074793137
683,10.7121680140237
684,12.680955210152764
685,11.543726933399983
686,11.354135401110517
687,13.472636650770143
688,10.988169110458243
689,10.777365467302838
690,11.58553516746873
691,11.002368685799407
692,12.833574501858
693,11.859092853439469
694,11.034341071009422
695,11.075168527044104
696,11.456237574276738
697,12.894332677817602
698,11.9915274638305
699,11.730557014824024
700,11.792021056631055
701,12.56877332194102
702,12.093216332801122
703,12.006884235525954
704,10.871875698039975
705,11.20573321316339
706,11.510543478134982
707,13.241261908928156
708,12.195123059879652
709,12.617560787258883
710,11.684052511958216
711,10.900358499464984
712,11.058075416002925
713,10.975769201940615
714,9.909453781164935
715,12.686943069224956
716,11.614707324554246
717,10.114867153540452
718,10.19578754934231
719,12.662762250361608
720,11.906567290770205
721,10.63285914845776
722,13.125181793982614
723,11.411256167939424
724,11.251897238206565
725,13.08486403275385
726,11.071988036464472
727,11.148986402270022
728,11.756770331071968
729,11.468950736610253
730,9.857640620818371
731,9.893674310034264
732,11.615758515879607
733,11.736606243804756
734,10.296285061253776
735,11.288106114405844
736,11.6972299402199
737,13.862526764656701
738,10.944784036368086
739,11.676658412533937
740,10.565141564532412
741,10.649178113724524
742,12.479531290345545
743,11.784341296312721
744,11.54965959006957
745,11.253536290351045
746,11.560096267678212
747,10.962995162292007
748,10.56165653437029
749,12.630674656183121
750,11.792616385724285
751,11.681166390089501
752,12.156390744787839
753,9.862120883635033
754,11.683234424149093
755,11.773248160760659
756,12.471330682597571
757,10.897659620162045
758,12.424870535180606
759,11.999193136548739
760,12.74996641067638
761,12.271486967623842
762,12.67914826910167
763,11.629871988213639
764,10.802656169452954
765,12.011145521780174
766,12.528362837320262
767,11.909523239912662
768,11.036781372956423
769,12.073861436152505
770,13.02378989121576
771,11.98847367075093
772,12.06976862476654
773,12.955423862720583
774,11.346798949143855
775,11.053034838221565
776,11.673891163652126
777,11.40408744192666
778,12.116170027608055
779,10.863749338544162
780,11.935174272202458
781,10.953002131592257
782,11.372923893297905
783,12.938424928658282
784,12.03391128676177
785,11.339352827460566
786,11.118814214599311
787,11.327510294872958
788,12.332278270623176
789,11.453191835067383
790,10.88609906124327
791,10.43052747831941
792,12.806929032827323
793,10.83196311422351
794,10.310504352057638
795,10.671981568976681
796,11.69861797292104
797,11.127951773254281
798,10.738763487131942
799,11.4646311512455
800,11.518488453785444
801,11.784322269795044
802,11.575265278020304
803,12.488416189161475
804,12.289227290200845
805,11.914270109353282
806,11.918932533444064
807,10.578579353704571
808,13.058750655662339
809,11.475123993116975
810,11.71079445838347
811,11.821122032474738
812,11.223061391872134
813,11.746236117464125
814,11.800495257299255
815,11.670290561139437
816,12.855003700470496
817,10.892718738779372
818,10.617869485378277
819,12.56169070491212
820,11.974531522519712
821,13.449733722741858
822,12.964830230192064
823,11.391881282820053
824,12.404425335227106
825,12.101800022940298
826,11.179836379157294
827,10.540051574461195
828,12.86728180570046
829,11.427356487206414
830,11.215929206540357
831,11.155285318229403
832,11.561143954609921
833,10.045514292288123
834,13.118871570210796
835,11.478255302845602
836,11.090310046431256
837,10.670096481903848
838,10.401021070918459
839,10.04752540720867
840,11.606914485944156
841,11.520449171405618
842,11.409179844773151
843,11.68879387132061
844,11.037137721245632
845,10.683845279603004
846,10.487601293023992
847,12.647809566949276
848,13.279067979283946
849,11.342760532661332
850,11.144956923673044
851,11.142004443205696
852,12.944908003606832
853,12.144394854138708
854,9.497664846944332
855,11.882560601672012
856,11.921830213046341
857,11.089974181399262
858,12.573359595168075
859,11.396716109345947
860,11.787333422706372
861,11.989844189938914
862,10.654860900659843
863,9.66878453060632
864,10.66461988982121
865,10.99217385492709
866,12.402388261995902
867,9.926430472569201
868,11.145092640626574
869,11.000574158273432
870,10.173887351609643
871,11.089989674488672
872,11.641782969100962
873,10.540951634624868
874,9.902256362244414
875,10.845784359361637
876,11.38603270051905
877,10.519790438147847
878,11.622455355431063
879,11.50776744576578
880,10.738085066961583
881,12.041820576476415
882,10.647029961334626
883,11.310294489880064
884,11.64340361853422
885,10.640236618270853
886,10.568438300845939
887,11.416942254262606
888,10.43449093416636
889,11.180591211159717
890,12.668138633477252
891,11.57247849778505
892,11.07610635130761
893,10.561375724643764
894,10.371745955459591
895,11.397169745643772
896,11.034905355807531
897,12.741146147024695
898,12.077546474802892
899,11.129821216797367
900,10.80539911602712
901,11.599135359312102
902,12.703126665637503
903,11.422136584740644
904,11.35858604500936
905,11.348597589633108
906,11.798620909908536
907,12.295201861569174
908,10.426345815478275
909,11.562765306211043
910,10.898178905941435
911,10.994894463418094
912,10.323517733131906
913,10.199216744971276
914,10.279145503618825
915,11.718286701151031
916,12.266999806425822
917,10.215302165460926
918,11.657746089970622
919,12.1556834871974
920,10.730908141396974
921,11.088135844243316
922,9.79596740656047
923,11.028809363132442
924,12.696530098002475
925,11.667066760742042
926,10.630138880927078
927,11.49365138102449
928,10.84609454124541
929,11.230208360315393
930,10.82833725179036
931,11.216281664522155
932,10.353564538593764
933,11.197432239780346
934,11.023193557704497
935,11.102048902156193
936,11.459734318647506
937,10.871287038764411
938,12.7922015392438
939,11.78791081833303
940,9.846079202355737
941,12.012755508831244
942,10.963000614180077
943,12.334417782855208
944,10.474040939559291
945,9.959376765310378
946,11.325586757309367
947,12.426107015137566
948,10.622487947748487
949,11.854581364840978
950,11.491375630840869
951,10.712061640547626
952,13.048308733870224
953,9.928556877220826
954,12.100655754804569
955,11.268293467395042
956,12.48438714266882
957,12.078382922363613
958,12.885918997618758
959,11.24267594261678
960,9.562467144115992
961,11.08938947352424
962,9.929261434781965
963,10.918912696564886
964,11.32222372983651
965,11.674214169557862
966,11.438809533244681
967,10.531053199903381
968,12.196086245491149
969,12.780547492249255
970,11.708840117454107
971,11.45234932672328
972,11.832395391035153
973,11.49225131714349
974,11.326253544666047
975,11.617205742535125
976,10.058572742332583
977,11.235640564461738
978,10.457995188711706
979,11.788406837919947
980,10.925346793398793
981,9.89422272510627
982,10.951123667671446
983,12.25512167818724
984,10.207436674210184
985,10.745765044908062
986,9.968311351462695
987,10.08326643515069
988,12.053263238058271
989,11.017948268165235
990,10.203828262580004
991,10.533709876096323
992,11.029061384425246
993,10.041651589101257
994,10.745606290191594
995,10.530346146800953
996,10.84078460968816
997,11.138901646232409
998,12.275380434398201
999,10.325058378580783
1000,11.40672716323485
1001,12.232129192662807
1002,11.907073683864619
1003,10.024519334209945
1004,9.783907027495603
1005,12.382013735234574
1006,10.997128929228031
1007,10.511766952185022
1008,11.199527566466974
1009,10.429440111173898
1010,9.844106481722106
1011,11.177416342724582
1012,10.728718557318132
1013,10.900158949249
1014,10.820898941459221
1015,11.12023105697928
1016,11.638954118050364
1017,12.64250635403503
1018,11.05006865241737
1019,10.35871917658425
1020,10.992294454929493
1021,12.414044161274392
1022,9.821329544212329
1023,12.120136321297188
1024,10.01600747889321
1025,10.883992117262054
1026,10.790416761014644
1027,10.101926145857416
1028,10.609703055956968
1029,10.452135170178886
1030,10.585355348804242
1031,12.288113725831632
1032,10.633924872440383
1033,9.995463536179184
1034,10.374622406999052
1035,11.051284980198247
1036,10.836082348292814
1037,11.095340235443821
1038,9.856183957766817
1039,9.739927232587036
1040,9.700605469480296
1041,9.708559636849355
1042,11.31023361931999
1043,10.542338592333701
1044,11.205763495983842
1045,10.416286240717266
1046,10.355613831455926
1047,12.309057098888566
1048,11.044677684184672
1049,11.815761085855971
1050,9.741719420540313
1051,11.50507560071602
1052,9.944621210111947
1053,10.522205138293716
1054,12.322800076460403
1055,11.09180569689005
1056,10.439149465266679
1057,12.657328752811008
1058,11.949104813278186
1059,10.813506155889986
1060,12.636413331846212
1061,10.82023709971813
1062,11.593084682038263
1063,12.024239428701382
1064,11.96115884658511
1065,11.420950337576185
1066,11.133704172645409
1067,11.7504731531065
1068,10.458349565812034
1069,11.302276490223342
1070,10.378626872646551
1071,10.300349471855931
1072,10.772571785320274
1073,11.274478618361844
1074,11.227681728416622
1075,10.700179189990102
1076,10.142662533214246
1077,10.497442668965812
1078,10.98419220823802
1079,12.043145251964736
1080,12.11278946266761
1081,11.88497341434547
1082,12.167432153693806
1083,11.897698636432292
1084,11.523155261828213
1085,11.431693114088182
1086,11.643654629897952
1087,12.121506567212169
1088,9.41869406364921
1089,11.276092692321248
1090,11.037398571955348
1091,12.261558599896592
1092,11.003283804530868
1093,11.624130097753227
1094,11.249269609452114
1095,10.360009136522928
1096,12.864726795147073
1097,10.065468904032933
1098,11.359451442586884
1099,10.998916522532392
1100,12.635377776079318
1101,12.247141767135632
1102,10.70483933473197
1103,10.605109407658368
1104,11.522742348619385
1105,12.168241410197039
1106,11.075933023134548
1107,11.139619853335025
1108,10.269935925782429
1109,12.464912315005762
1110,11.301710731762423
1111,11.056930886900908
1112,10.538573429295262
1113,10.723457411667875
1114,10.858707495519763
1115,10.575201083312072
1116,11.334032855191769
1117,11.881489453104965
1118,12.04044058429243
1119,11.659254095508562
1120,11.106745441923174
1121,10.906036549311917
1122,11.808970159766735
1123,11.31872834128245
1124,11.52093784850676
1125,11.167960323795432
1126,12.257650908669593
1127,11.13492110347704
1128,12.713994385472041
1129,10.643832154493731
1130,10.602156140023615
1131,11.077293118603885
1132,11.703823841300352
1133,11.480921542642859
1134,11.987082242445476
1135,12.043033674698357
1136,11.794493394032141
1137,9.561604154980245
1138,11.024748934469473
1139,11.465771410499457
1140,10.388215352557156
1141,13.124109123724992
1142,10.982996926328417
1143,12.764083231002177
1144,10.807771561492736
1145,10.915817204123421
1146,11.147131475588147
1147,10.173728123883473
1148,11.64518431162936
1149,9.89423981774384
1150,10.661046934575536
1151,10.276168947015018
1152,10.371618711703794
1153,10.753192712507383
1154,12.227586929956232
1155,11.471458197489321
1156,11.450037357263499
1157,10.158214011104302
1158,11.115884906137001
1159,10.676219074482649
1160,10.292869271823102
1161,11.038086312844234
1162,10.580609687067145
1163,10.582488707711574
1164,11.275528877419305
1165,10.332122548477146
1166,10.781062209719787
1167,11.683423625764737
1168,12.01717607538298
1169,11.738666128642937
1170,11.079637435870533
1171,9.88757248717197
1172,11.160977293714158
1173,10.83738011926717
1174,11.39265291337695
1175,10.790887260584723
1176,10.60337559147596
1177,10.941153160211709
1178,11.352373233784798
1179,11.990318057527393
1180,11.490266813685695
1181,12.086407388560664
1182,9.858948090937663
1183,12.331800915089866
1184,12.361603276365573
1185,11.053145602756809
1186,10.444316379029713
1187,10.954721037826452
1188,11.261584492721253
1189,11.385008024315853
1190,10.800036073395107
1191,10.916279626028032
1192,11.537038340321729
1193,13.01208334529806
1194,11.53910927693086
1195,9.82808513847887
1196,11.701375376939197
1197,10.347861735222269
1198,10.206648914076682
1199,10.444939731432553
1200,11.164645568251375
1201,12.03664774465126
1202,11.156390638359152
1203,9.98495554897946
1204,9.858573114214924
1205,10.704577078398298
1206,12.29085117521318
1207,11.52473575506882
1208,10.277957148856968
1209,11.039461545887795
1210,11.571615160357531
1211,11.003233159349785
1212,9.687083011519423
1213,9.824758700149465
1214,10.27732541645797
1215,10.34002669484181
1216,10.298744220305393
1217,10.73737523739981
1218,11.170006439675726
1219,11.23032556420238
1220,11.091635385548747
1221,10.44802238090904
1222,10.47613711522213
1223,10.067513693091293
1224,10.08101674894991
1225,11.297184604057234
1226,10.98543209366087
1227,11.477035377334627
1228,9.169549432670436
1229,11.27177201255544
1230,10.462624903040174
1231,11.456309961198649
1232,10.506325293747452
1233,10.451998229226593
1234,11.128317386741447
1235,11.079773673220002
1236,10.234806740450198
1237,11.52137066961324
1238,11.058522217787141
1239,10.558912993726125
1240,12.150624547676184
1241,12.373127295871381
1242,10.490628090528967
1243,10.10438999791094
1244,10.507331417552296
1245,10.632749771718519
1246,10.546285176201886
1247,10.31182603052657
1248,11.554243879836772
1249,10.164128236689537
1250,10.790466739415809
1251,10.774458320858303
1252,10.187931463493706
1253,10.590022002129889
1254,10.457856074760222
1255,10.432778074399042
1256,10.304073998146611
1257,11.436327342456568
1258,11.210045821222181
1259,10.367756745952878
1260,10.96031994753219
1261,9.515656315682794
1262,10.689458094435075
1263,10.58543436467049
1264,11.014099040207748
1265,10.057455736033083
1266,10.584018961743785
1267,11.472026037576773
1268,10.448436520314392
1269,11.226076688855658
1270,12.572695435169575
1271,10.61805917122821
1272,11.205120910554536
1273,11.558467822187591
1274,11.950187576076202
1275,9.937890640377045
1276,9.991218126598838
1277,9.816526243623759
1278,10.88559483689196
1279,11.119451390574476
1280,10.616742838919562
1281,11.53936224765278
1282,11.361221679116104
1283,10.531115559635833
1284,11.155452428748223
1285,9.823325403606814
1286,10.989778531090554
1287,8.865912952739057
1288,11.155063988323798
1289,10.981422999023147
1290,10.364611235979554
1291,11.2629024604581
1292,11.234838618355218
1293,10.608768392513332
1294,11.374173454524957
1295,9.840302638850952
1296,10.171891188103489
1297,10.381410301559674
1298,10.470687454973962
1299,11.404220261773844
1300,11.02336607596432
1301,10.952028558915679
1302,10.79694395347448
1303,12.56254105425509
1304,11.299028012729254
1305,11.72331448502755
1306,12.221776199540809
1307,10.62459002450052
1308,9.910499907320487
1309,11.324426347442763
1310,9.812637766136733
1311,10.734563309569946
1312,9.860033944879477
1313,9.88888511018684
1314,11.479635857054998
1315,11.798904166424682
1316,11.954280999973394
1317,11.01413877038561
1318,10.634751375421668
1319,11.181885686822676
1320,9.95413191192708
1321,10.979690875131626
1322,10.774063661278916
1323,12.900473610416482
1324,9.81204983463559
1325,10.812001462582725
1326,10.668472702756082
1327,10.315887429512905
1328,10.715220445244524
1329,10.923085119024995
1330,12.364906631624697
1331,11.048894488552552
1332,11.169216059041922
1333,12.287638989083256
1334,11.649310133862443
1335,10.959484743677873
1336,10.550870895817447
1337,10.8860454742629
1338,11.396605906313843
1339,10.378724021885985
1340,11.361400140566657
1341,11.184460586422903
1342,10.291065529014361
1343,10.865780297315096
1344,11.194497948843498
1345,11.025771123476652
1346,10.387930589648471
1347,11.311795700125948
1348,10.64033698826598
1349,11.225089970970206
1350,10.845327599538024
1351,10.324598332736619
1352,11.347711816906173
1353,11.257466952928356
1354,11.026213603945852
1355,10.133150038373664
1356,10.000055812763769
1357,9.134722117677518
1358,11.49437200861758
1359,10.999366226650489
1360,11.867379935027065
1361,10.187660970100364
1362,11.822621939847913
